candidato,retweetTimesFear,retweetTotal,creacion,numSemana
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0.05,1,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,60,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,7,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,152,05/03/21,10
Fernando Larrazabal,0.181818182,2,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,5,05/03/21,10
Fernando Larrazabal,0,60,05/03/21,10
Fernando Larrazabal,0.333333333,3,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,5,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0.263157895,5,05/03/21,10
Fernando Larrazabal,0,4,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,46,05/03/21,10
Fernando Larrazabal,0,76,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,1,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,1.2,6,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,76,05/03/21,10
Fernando Larrazabal,0,76,05/03/21,10
Fernando Larrazabal,0,46,05/03/21,10
Fernando Larrazabal,0,3,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,2,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,4.333333329,39,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,93,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,24,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,39,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,2,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,1.444444443,13,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,599,05/03/21,10
Fernando Larrazabal,0,4,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,61,06/03/21,10
Fernando Larrazabal,0.9,9,06/03/21,10
Fernando Larrazabal,0,599,06/03/21,10
Fernando Larrazabal,0,39,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,1.2,6,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,76,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0.285714286,2,06/03/21,10
Fernando Larrazabal,0,21,06/03/21,10
Fernando Larrazabal,0,2,06/03/21,10
Fernando Larrazabal,0,2,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,21,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,4,06/03/21,10
Fernando Larrazabal,0,4,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,1,06/03/21,10
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,599,07/03/21,11
Fernando Larrazabal,0.2,4,07/03/21,11
Fernando Larrazabal,0,57,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,20,07/03/21,11
Fernando Larrazabal,4.125,33,07/03/21,11
Fernando Larrazabal,0,46,07/03/21,11
Fernando Larrazabal,0,3,08/03/21,11
Fernando Larrazabal,0,3,08/03/21,11
Fernando Larrazabal,0,2,08/03/21,11
Fernando Larrazabal,0,9,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,1,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0.111111111,1,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,6,08/03/21,11
Fernando Larrazabal,0,4,08/03/21,11
Fernando Larrazabal,4.428571433,31,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,25,08/03/21,11
Fernando Larrazabal,0,1,08/03/21,11
Fernando Larrazabal,27.66666664,83,08/03/21,11
Fernando Larrazabal,0,51,09/03/21,11
Fernando Larrazabal,27.66666664,83,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,12,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,13,09/03/21,11
Fernando Larrazabal,1.444444443,13,09/03/21,11
Fernando Larrazabal,0,47,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,30,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,1,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,113,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,113,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,30,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,3.2,16,10/03/21,11
Fernando Larrazabal,1.888888887,17,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,113,10/03/21,11
Fernando Larrazabal,0,1,10/03/21,11
Fernando Larrazabal,1.615384617,21,10/03/21,11
Fernando Larrazabal,0.142857143,1,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,243,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,4,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,76,10/03/21,11
Fernando Larrazabal,0,74,10/03/21,11
Fernando Larrazabal,0,6,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,74,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,5.333333328,48,11/03/21,11
Fernando Larrazabal,5.333333328,48,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,32,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,2,11/03/21,11
Fernando Larrazabal,0,4,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0.9,9,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,5.285714291,37,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,1.363636365,15,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,2,11/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,3,12/03/21,11
Fernando Larrazabal,0.0625,1,12/03/21,11
Fernando Larrazabal,0,40,12/03/21,11
Fernando Larrazabal,0,2,12/03/21,11
Fernando Larrazabal,0.076923077,1,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,36,12/03/21,11
Fernando Larrazabal,0,1,12/03/21,11
Fernando Larrazabal,0.391304349,9,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,2,12/03/21,11
Fernando Larrazabal,0,36,12/03/21,11
Fernando Larrazabal,0,2,12/03/21,11
Fernando Larrazabal,0,11,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0.2,1,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,20,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,20,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,3,12/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0.2,1,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,6,13/03/21,11
Fernando Larrazabal,2.000000002,22,13/03/21,11
Fernando Larrazabal,0,6,13/03/21,11
Fernando Larrazabal,0,11,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,57,13/03/21,11
Fernando Larrazabal,0,57,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,0,20,13/03/21,11
Fernando Larrazabal,0.153846154,2,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,0,39,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,18,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,39,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,1,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,36,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0.454545455,5,14/03/21,12
Fernando Larrazabal,0,18,14/03/21,12
Fernando Larrazabal,0,2,14/03/21,12
Fernando Larrazabal,1.2,12,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0.266666668,4,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,48,14/03/21,12
Fernando Larrazabal,3.3,11,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,7,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,7,14/03/21,12
Fernando Larrazabal,0,0,15/03/21,12
Fernando Larrazabal,0,1,15/03/21,12
Fernando Larrazabal,0,40,15/03/21,12
Fernando Larrazabal,0,43,15/03/21,12
Fernando Larrazabal,0,17,15/03/21,12
Fernando Larrazabal,0.333333333,1,15/03/21,12
Fernando Larrazabal,0,13,15/03/21,12
Fernando Larrazabal,0.249999999,3,15/03/21,12
Fernando Larrazabal,0,0,15/03/21,12
Fernando Larrazabal,0,1,15/03/21,12
Fernando Larrazabal,0,2,15/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,5,16/03/21,12
Fernando Larrazabal,0,5,16/03/21,12
Fernando Larrazabal,0,49,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,19,16/03/21,12
Fernando Larrazabal,0,1,16/03/21,12
Fernando Larrazabal,0,2,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,1.363636365,15,16/03/21,12
Fernando Larrazabal,4.8,48,16/03/21,12
Fernando Larrazabal,0,49,16/03/21,12
Fernando Larrazabal,0,6,16/03/21,12
Fernando Larrazabal,4.8,48,16/03/21,12
Fernando Larrazabal,0,3,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,49,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,113,16/03/21,12
Fernando Larrazabal,0,1,16/03/21,12
Fernando Larrazabal,0,53,16/03/21,12
Fernando Larrazabal,0,2,16/03/21,12
Fernando Larrazabal,7.166666638,86,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,4,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,3,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,1,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0.272727273,1,17/03/21,12
Fernando Larrazabal,0,4,17/03/21,12
Fernando Larrazabal,0,2,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,3.8,38,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,30,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0.428571428,2,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,3.8,38,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,22,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,35,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,19,18/03/21,12
Fernando Larrazabal,0,19,18/03/21,12
Fernando Larrazabal,6.000000012,36,18/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,14,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,28,19/03/21,12
Fernando Larrazabal,0,20,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,4,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0.125,2,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,2.749999989,33,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,9,20/03/21,12
Fernando Larrazabal,0,9,20/03/21,12
Fernando Larrazabal,0,36,20/03/21,12
Fernando Larrazabal,0,1636,20/03/21,12
Fernando Larrazabal,0,1636,20/03/21,12
Fernando Larrazabal,0.047619048,1,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,3,20/03/21,12
Fernando Larrazabal,0.25,2,20/03/21,12
Fernando Larrazabal,0.083333333,1,21/03/21,13
Fernando Larrazabal,0,1636,21/03/21,13
Fernando Larrazabal,0.083333333,1,21/03/21,13
Fernando Larrazabal,0.142857142,2,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,36,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,3,21/03/21,13
Fernando Larrazabal,0,30,21/03/21,13
Fernando Larrazabal,0,23,21/03/21,13
Fernando Larrazabal,0.090909091,1,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0.142857143,1,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,29,21/03/21,13
