creacion,candidato,compound,retweet_count,numSemana,compoundRT
12/03/21,Clara Luz Flores,0.3612,63,11,22.7556
12/03/21,Clara Luz Flores,0,108,11,0
12/03/21,Clara Luz Flores,0.296,290,11,85.84
12/03/21,Clara Luz Flores,-0.7579,0,11,0
12/03/21,Clara Luz Flores,-0.7639,57,11,-43.5423
12/03/21,Clara Luz Flores,0.7845,1,11,0.7845
12/03/21,Clara Luz Flores,0.8622,0,11,0
12/03/21,Clara Luz Flores,0.4019,3,11,1.2057
12/03/21,Clara Luz Flores,0,108,11,0
12/03/21,Clara Luz Flores,0.1526,0,11,0
12/03/21,Clara Luz Flores,0.296,290,11,85.84
12/03/21,Clara Luz Flores,-0.0572,85,11,-4.862
12/03/21,Clara Luz Flores,0.0258,0,11,0
12/03/21,Clara Luz Flores,0,1,11,0
12/03/21,Clara Luz Flores,0.3818,0,11,0
12/03/21,Clara Luz Flores,0.2144,1,11,0.2144
12/03/21,Clara Luz Flores,0.3182,0,11,0
12/03/21,Clara Luz Flores,0.4168,0,11,0
12/03/21,Clara Luz Flores,0.7964,0,11,0
12/03/21,Clara Luz Flores,-0.7184,0,11,0
12/03/21,Clara Luz Flores,0.296,290,11,85.84
12/03/21,Clara Luz Flores,0,0,11,0
12/03/21,Clara Luz Flores,0.4404,35,11,15.414
12/03/21,Clara Luz Flores,-0.6249,2,11,-1.2498
12/03/21,Clara Luz Flores,0.3612,4,11,1.4448
12/03/21,Clara Luz Flores,0,2,11,0
12/03/21,Clara Luz Flores,-0.9286,0,11,0
12/03/21,Clara Luz Flores,0.3875,32,11,12.4
12/03/21,Clara Luz Flores,-0.3818,1,11,-0.3818
12/03/21,Clara Luz Flores,-0.3612,1,11,-0.3612
12/03/21,Clara Luz Flores,0.7559,0,11,0
12/03/21,Clara Luz Flores,0.2235,0,11,0
12/03/21,Clara Luz Flores,-0.0408,0,11,0
12/03/21,Clara Luz Flores,0.1406,0,11,0
12/03/21,Clara Luz Flores,0.4215,8599,11,3624.4785
12/03/21,Clara Luz Flores,0.9738,0,11,0
12/03/21,Clara Luz Flores,-0.7003,1,11,-0.7003
12/03/21,Clara Luz Flores,0.34,3,11,1.02
12/03/21,Clara Luz Flores,0.1531,0,11,0
12/03/21,Clara Luz Flores,0.5859,7,11,4.1013
12/03/21,Clara Luz Flores,0.1857,0,11,0
12/03/21,Clara Luz Flores,0.5574,0,11,0
12/03/21,Clara Luz Flores,0,0,11,0
12/03/21,Clara Luz Flores,0.8213,41,11,33.6733
12/03/21,Clara Luz Flores,-0.7003,17,11,-11.9051
12/03/21,Clara Luz Flores,0.3109,113,11,35.1317
12/03/21,Clara Luz Flores,0.8213,41,11,33.6733
12/03/21,Clara Luz Flores,0.5267,1,11,0.5267
12/03/21,Clara Luz Flores,0.5994,0,11,0
12/03/21,Clara Luz Flores,-0.3182,0,11,0
12/03/21,Clara Luz Flores,-0.1695,3,11,-0.5085
12/03/21,Clara Luz Flores,-0.6908,0,11,0
12/03/21,Clara Luz Flores,0,32,11,0
12/03/21,Clara Luz Flores,0.128,380,11,48.64
12/03/21,Clara Luz Flores,0,1,11,0
12/03/21,Clara Luz Flores,-0.5267,271,11,-142.7357
12/03/21,Clara Luz Flores,-0.5267,271,11,-142.7357
12/03/21,Clara Luz Flores,-0.4939,1,11,-0.4939
12/03/21,Clara Luz Flores,0.4404,89,11,39.1956
12/03/21,Clara Luz Flores,0.4019,0,11,0
12/03/21,Clara Luz Flores,0.2533,0,11,0
12/03/21,Clara Luz Flores,0.3612,20,11,7.224
12/03/21,Clara Luz Flores,0.4215,0,11,0
12/03/21,Clara Luz Flores,-0.5267,271,11,-142.7357
12/03/21,Clara Luz Flores,0.8495,30,11,25.485
12/03/21,Clara Luz Flores,-0.5267,271,11,-142.7357
12/03/21,Clara Luz Flores,-0.3415,0,11,0
12/03/21,Clara Luz Flores,0.3612,20,11,7.224
12/03/21,Clara Luz Flores,0.3818,0,11,0
12/03/21,Clara Luz Flores,0,1,11,0
12/03/21,Clara Luz Flores,0,0,11,0
12/03/21,Clara Luz Flores,0,0,11,0
12/03/21,Clara Luz Flores,0.8271,1,11,0.8271
12/03/21,Clara Luz Flores,-0.5267,0,11,0
12/03/21,Clara Luz Flores,-0.7778,4,11,-3.1112
12/03/21,Clara Luz Flores,0,1,11,0
12/03/21,Clara Luz Flores,-0.3744,6,11,-2.2464
13/03/21,Clara Luz Flores,0.3612,36,11,13.0032
13/03/21,Clara Luz Flores,-0.6298,1,11,-0.6298
13/03/21,Clara Luz Flores,0.296,290,11,85.84
13/03/21,Clara Luz Flores,0.3612,36,11,13.0032
13/03/21,Clara Luz Flores,0.3612,36,11,13.0032
13/03/21,Clara Luz Flores,0.7269,0,11,0
13/03/21,Clara Luz Flores,0.3612,36,11,13.0032
13/03/21,Clara Luz Flores,-0.3845,0,11,0
13/03/21,Clara Luz Flores,-0.5267,271,11,-142.7357
13/03/21,Clara Luz Flores,0,2,11,0
13/03/21,Clara Luz Flores,-0.2057,3,11,-0.6171
13/03/21,Clara Luz Flores,0,0,11,0
13/03/21,Clara Luz Flores,-0.6249,1,11,-0.6249
13/03/21,Clara Luz Flores,0.765,5,11,3.825
13/03/21,Clara Luz Flores,-0.296,0,11,0
13/03/21,Clara Luz Flores,-0.34,156,11,-53.04
13/03/21,Clara Luz Flores,0,143,11,0
13/03/21,Clara Luz Flores,0,0,11,0
13/03/21,Clara Luz Flores,0,143,11,0
13/03/21,Clara Luz Flores,0.1531,0,11,0
13/03/21,Clara Luz Flores,0.8271,18,11,14.8878
13/03/21,Clara Luz Flores,-0.7108,0,11,0
13/03/21,Clara Luz Flores,0,113,11,0
13/03/21,Clara Luz Flores,-0.5106,63,11,-32.1678
13/03/21,Clara Luz Flores,0,113,11,0
13/03/21,Clara Luz Flores,0,113,11,0
13/03/21,Clara Luz Flores,0.25,12,11,3
13/03/21,Clara Luz Flores,0.4019,1,11,0.4019
13/03/21,Clara Luz Flores,0,0,11,0
13/03/21,Clara Luz Flores,-0.3612,0,11,0
13/03/21,Clara Luz Flores,-0.5106,63,11,-32.1678
13/03/21,Clara Luz Flores,0,6,11,0
13/03/21,Clara Luz Flores,-0.7645,0,11,0
13/03/21,Clara Luz Flores,-0.5106,63,11,-32.1678
13/03/21,Clara Luz Flores,-0.0516,2154,11,-111.1464
13/03/21,Clara Luz Flores,0.4215,8599,11,3624.4785
13/03/21,Clara Luz Flores,0,17,11,0
13/03/21,Clara Luz Flores,-0.5849,23,11,-13.4527
13/03/21,Clara Luz Flores,0,143,11,0
13/03/21,Clara Luz Flores,0,0,11,0
13/03/21,Clara Luz Flores,0,0,11,0
13/03/21,Clara Luz Flores,0.4215,8599,11,3624.4785
13/03/21,Clara Luz Flores,-0.2732,0,11,0
13/03/21,Clara Luz Flores,0,543,11,0
13/03/21,Clara Luz Flores,-0.5849,23,11,-13.4527
13/03/21,Clara Luz Flores,-0.296,0,11,0
13/03/21,Clara Luz Flores,-0.4588,3,11,-1.3764
13/03/21,Clara Luz Flores,0.2144,0,11,0
13/03/21,Clara Luz Flores,0.4767,55,11,26.2185
13/03/21,Clara Luz Flores,0.4019,17,11,6.8323
13/03/21,Clara Luz Flores,0.765,5,11,3.825
13/03/21,Clara Luz Flores,-0.2944,0,11,0
13/03/21,Clara Luz Flores,0.4019,0,11,0
13/03/21,Clara Luz Flores,0.4215,8599,11,3624.4785
13/03/21,Clara Luz Flores,0.1027,2,11,0.2054
13/03/21,Clara Luz Flores,0.4767,55,11,26.2185
13/03/21,Clara Luz Flores,0.6369,15,11,9.5535
13/03/21,Clara Luz Flores,-0.5964,0,11,0
13/03/21,Clara Luz Flores,0,47,11,0
13/03/21,Clara Luz Flores,-0.6597,212,11,-139.8564
13/03/21,Clara Luz Flores,0,47,11,0
13/03/21,Clara Luz Flores,0.4009,0,11,0
13/03/21,Clara Luz Flores,0.3612,20,11,7.224
13/03/21,Clara Luz Flores,-0.1531,3,11,-0.4593
13/03/21,Clara Luz Flores,-0.2273,0,11,0
13/03/21,Clara Luz Flores,-0.5267,271,11,-142.7357
13/03/21,Clara Luz Flores,0,143,11,0
13/03/21,Clara Luz Flores,0,0,11,0
13/03/21,Clara Luz Flores,0,47,11,0
13/03/21,Clara Luz Flores,-0.5267,271,11,-142.7357
13/03/21,Clara Luz Flores,-0.296,39,11,-11.544
13/03/21,Clara Luz Flores,-0.6249,0,11,0
13/03/21,Clara Luz Flores,0.2584,18,11,4.6512
13/03/21,Clara Luz Flores,-0.0772,1,11,-0.0772
13/03/21,Clara Luz Flores,0.1326,0,11,0
13/03/21,Clara Luz Flores,-0.4215,0,11,0
13/03/21,Clara Luz Flores,-0.2316,0,11,0
14/03/21,Clara Luz Flores,0,11,12,0
14/03/21,Clara Luz Flores,0.4939,42,12,20.7438
14/03/21,Clara Luz Flores,-0.2944,0,12,0
14/03/21,Clara Luz Flores,-0.296,39,12,-11.544
14/03/21,Clara Luz Flores,0.6749,1,12,0.6749
14/03/21,Clara Luz Flores,0.4019,0,12,0
14/03/21,Clara Luz Flores,0.3182,0,12,0
14/03/21,Clara Luz Flores,0.5267,0,12,0
14/03/21,Clara Luz Flores,0,0,12,0
14/03/21,Clara Luz Flores,0.6256,0,12,0
14/03/21,Clara Luz Flores,0.5267,0,12,0
14/03/21,Clara Luz Flores,0.8519,1,12,0.8519
14/03/21,Clara Luz Flores,0.3818,4,12,1.5272
14/03/21,Clara Luz Flores,0.8805,0,12,0
14/03/21,Clara Luz Flores,0.2225,16,12,3.56
14/03/21,Clara Luz Flores,-0.6597,212,12,-139.8564
14/03/21,Clara Luz Flores,0.7906,47,12,37.1582
14/03/21,Clara Luz Flores,0.5994,4,12,2.3976
14/03/21,Clara Luz Flores,-0.4404,60,12,-26.424
14/03/21,Clara Luz Flores,0.296,26,12,7.696
14/03/21,Clara Luz Flores,-0.3384,0,12,0
14/03/21,Clara Luz Flores,0,0,12,0
14/03/21,Clara Luz Flores,0.25,4,12,1
14/03/21,Clara Luz Flores,0.2472,1,12,0.2472
14/03/21,Clara Luz Flores,-0.4767,2,12,-0.9534
14/03/21,Clara Luz Flores,0,2,12,0
14/03/21,Clara Luz Flores,-0.1461,0,12,0
14/03/21,Clara Luz Flores,0,2,12,0
14/03/21,Clara Luz Flores,0,45,12,0
14/03/21,Clara Luz Flores,0,2,12,0
14/03/21,Clara Luz Flores,0.6705,2,12,1.341
14/03/21,Clara Luz Flores,-0.7013,2,12,-1.4026
14/03/21,Clara Luz Flores,-0.1531,6,12,-0.9186
14/03/21,Clara Luz Flores,0.5719,17,12,9.7223
14/03/21,Clara Luz Flores,0.0332,207,12,6.8724
14/03/21,Clara Luz Flores,0.4588,4,12,1.8352
14/03/21,Clara Luz Flores,0.0258,60,12,1.548
14/03/21,Clara Luz Flores,-0.5719,2,12,-1.1438
14/03/21,Clara Luz Flores,-0.2924,865,12,-252.926
14/03/21,Clara Luz Flores,0,1,12,0
14/03/21,Clara Luz Flores,-0.1531,0,12,0
14/03/21,Clara Luz Flores,0.8316,69,12,57.3804
14/03/21,Clara Luz Flores,-0.1531,56,12,-8.5736
14/03/21,Clara Luz Flores,-0.1531,56,12,-8.5736
14/03/21,Clara Luz Flores,0,7,12,0
14/03/21,Clara Luz Flores,0,0,12,0
14/03/21,Clara Luz Flores,0,10,12,0
14/03/21,Clara Luz Flores,0.3818,4,12,1.5272
14/03/21,Clara Luz Flores,0.5267,31,12,16.3277
14/03/21,Clara Luz Flores,0.836,26,12,21.736
14/03/21,Clara Luz Flores,-0.3089,0,12,0
14/03/21,Clara Luz Flores,0,0,12,0
14/03/21,Clara Luz Flores,0.7783,0,12,0
14/03/21,Clara Luz Flores,0.3612,131,12,47.3172
14/03/21,Clara Luz Flores,-0.8271,201,12,-166.2471
14/03/21,Clara Luz Flores,0,70,12,0
14/03/21,Clara Luz Flores,0.5267,31,12,16.3277
14/03/21,Clara Luz Flores,-0.7096,26,12,-18.4496
14/03/21,Clara Luz Flores,0.7096,0,12,0
14/03/21,Clara Luz Flores,0.5256,4,12,2.1024
14/03/21,Clara Luz Flores,0,7,12,0
14/03/21,Clara Luz Flores,0.7515,0,12,0
15/03/21,Clara Luz Flores,0,0,12,0
15/03/21,Clara Luz Flores,0.3818,56,12,21.3808
15/03/21,Clara Luz Flores,0.8225,133,12,109.3925
15/03/21,Clara Luz Flores,0.6369,0,12,0
15/03/21,Clara Luz Flores,-0.6249,2,12,-1.2498
15/03/21,Clara Luz Flores,0.7184,133,12,95.5472
15/03/21,Clara Luz Flores,0.7184,133,12,95.5472
15/03/21,Clara Luz Flores,0.6369,158,12,100.6302
15/03/21,Clara Luz Flores,0.3284,0,12,0
15/03/21,Clara Luz Flores,-0.6047,0,12,0
15/03/21,Clara Luz Flores,0,70,12,0
15/03/21,Clara Luz Flores,0.7184,133,12,95.5472
15/03/21,Clara Luz Flores,-0.5574,0,12,0
15/03/21,Clara Luz Flores,0.7184,133,12,95.5472
15/03/21,Clara Luz Flores,0.7184,133,12,95.5472
15/03/21,Clara Luz Flores,0.3182,0,12,0
15/03/21,Clara Luz Flores,0.3612,131,12,47.3172
15/03/21,Clara Luz Flores,-0.7506,0,12,0
15/03/21,Clara Luz Flores,-0.7506,0,12,0
15/03/21,Clara Luz Flores,0.4215,8599,12,3624.4785
15/03/21,Clara Luz Flores,0.2023,2,12,0.4046
15/03/21,Clara Luz Flores,-0.25,1,12,-0.25
15/03/21,Clara Luz Flores,0.4019,1,12,0.4019
15/03/21,Clara Luz Flores,0.673,0,12,0
15/03/21,Clara Luz Flores,0,0,12,0
15/03/21,Clara Luz Flores,0.3818,34,12,12.9812
15/03/21,Clara Luz Flores,0,1,12,0
15/03/21,Clara Luz Flores,-0.9337,0,12,0
15/03/21,Clara Luz Flores,0.5013,1,12,0.5013
15/03/21,Clara Luz Flores,0.8756,597,12,522.7332
15/03/21,Clara Luz Flores,0.4939,0,12,0
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0,32,12,0
15/03/21,Clara Luz Flores,0.3724,3,12,1.1172
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,-0.9531,0,12,0
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,-0.3818,0,12,0
15/03/21,Clara Luz Flores,0.946,0,12,0
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0,2,12,0
15/03/21,Clara Luz Flores,-0.1695,0,12,0
15/03/21,Clara Luz Flores,0.7841,0,12,0
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0.7269,0,12,0
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,0.0021,0,12,0
15/03/21,Clara Luz Flores,0.5007,2,12,1.0014
15/03/21,Clara Luz Flores,0.4939,1,12,0.4939
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0,606,12,0
15/03/21,Clara Luz Flores,-0.34,0,12,0
15/03/21,Clara Luz Flores,0,2,12,0
15/03/21,Clara Luz Flores,0,23,12,0
15/03/21,Clara Luz Flores,0.4897,597,12,292.3509
15/03/21,Clara Luz Flores,0.4404,1,12,0.4404
15/03/21,Clara Luz Flores,0.3818,219,12,83.6142
15/03/21,Clara Luz Flores,-0.1531,2,12,-0.3062
15/03/21,Clara Luz Flores,0,0,12,0
15/03/21,Clara Luz Flores,0.5574,6,12,3.3444
16/03/21,Clara Luz Flores,0.4897,597,12,292.3509
16/03/21,Clara Luz Flores,0,23,12,0
16/03/21,Clara Luz Flores,0,606,12,0
16/03/21,Clara Luz Flores,-0.4215,0,12,0
16/03/21,Clara Luz Flores,0.4897,597,12,292.3509
16/03/21,Clara Luz Flores,0,23,12,0
16/03/21,Clara Luz Flores,0,4,12,0
16/03/21,Clara Luz Flores,0.7506,0,12,0
16/03/21,Clara Luz Flores,-0.5859,0,12,0
16/03/21,Clara Luz Flores,0,606,12,0
16/03/21,Clara Luz Flores,-0.5423,0,12,0
16/03/21,Clara Luz Flores,-0.296,0,12,0
16/03/21,Clara Luz Flores,-0.296,0,12,0
16/03/21,Clara Luz Flores,0,0,12,0
16/03/21,Clara Luz Flores,0,0,12,0
16/03/21,Clara Luz Flores,0.6705,0,12,0
16/03/21,Clara Luz Flores,0.4215,1,12,0.4215
16/03/21,Clara Luz Flores,-0.0772,15,12,-1.158
16/03/21,Clara Luz Flores,-0.4356,0,12,0
16/03/21,Clara Luz Flores,0.743,0,12,0
16/03/21,Clara Luz Flores,0.743,0,12,0
16/03/21,Clara Luz Flores,0,606,12,0
16/03/21,Clara Luz Flores,0.7184,133,12,95.5472
16/03/21,Clara Luz Flores,0.6249,0,12,0
16/03/21,Clara Luz Flores,0.3818,3,12,1.1454
16/03/21,Clara Luz Flores,-0.1144,2,12,-0.2288
16/03/21,Clara Luz Flores,0.4939,0,12,0
16/03/21,Clara Luz Flores,0.4969,1,12,0.4969
16/03/21,Clara Luz Flores,0.34,0,12,0
16/03/21,Clara Luz Flores,-0.7713,0,12,0
16/03/21,Clara Luz Flores,0,62,12,0
16/03/21,Clara Luz Flores,-0.5574,24,12,-13.3776
16/03/21,Clara Luz Flores,0.4897,597,12,292.3509
16/03/21,Clara Luz Flores,0.4897,597,12,292.3509
16/03/21,Clara Luz Flores,0,4,12,0
16/03/21,Clara Luz Flores,0,62,12,0
16/03/21,Clara Luz Flores,0.2561,16,12,4.0976
16/03/21,Clara Luz Flores,0.3612,45,12,16.254
16/03/21,Clara Luz Flores,0.4897,597,12,292.3509
16/03/21,Clara Luz Flores,-0.1779,0,12,0
16/03/21,Clara Luz Flores,0.3612,45,12,16.254
16/03/21,Clara Luz Flores,0.3612,45,12,16.254
16/03/21,Clara Luz Flores,0.3818,1,12,0.3818
16/03/21,Clara Luz Flores,0.7379,0,12,0
16/03/21,Clara Luz Flores,-0.4767,1,12,-0.4767
16/03/21,Clara Luz Flores,0.3612,45,12,16.254
16/03/21,Clara Luz Flores,-0.4767,0,12,0
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,0.8074,1,12,0.8074
16/03/21,Clara Luz Flores,0,46,12,0
16/03/21,Clara Luz Flores,-0.3612,0,12,0
16/03/21,Clara Luz Flores,0,606,12,0
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,0.4215,132,12,55.638
16/03/21,Clara Luz Flores,0.3818,67,12,25.5806
16/03/21,Clara Luz Flores,-0.2263,6,12,-1.3578
16/03/21,Clara Luz Flores,0.5719,31,12,17.7289
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,-0.3818,1,12,-0.3818
16/03/21,Clara Luz Flores,-0.1027,100,12,-10.27
16/03/21,Clara Luz Flores,-0.296,0,12,0
16/03/21,Clara Luz Flores,0.4404,46,12,20.2584
17/03/21,Clara Luz Flores,-0.4767,4,12,-1.9068
17/03/21,Clara Luz Flores,0.0424,14,12,0.5936
17/03/21,Clara Luz Flores,-0.2584,0,12,0
17/03/21,Clara Luz Flores,0.5719,31,12,17.7289
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,0.872,1,12,0.872
17/03/21,Clara Luz Flores,-0.7902,0,12,0
17/03/21,Clara Luz Flores,-0.0516,16,12,-0.8256
17/03/21,Clara Luz Flores,0.5719,31,12,17.7289
17/03/21,Clara Luz Flores,0,7,12,0
17/03/21,Clara Luz Flores,-0.2924,865,12,-252.926
17/03/21,Clara Luz Flores,-0.25,0,12,0
17/03/21,Clara Luz Flores,0.6369,0,12,0
17/03/21,Clara Luz Flores,0.4215,132,12,55.638
17/03/21,Clara Luz Flores,0.4215,132,12,55.638
17/03/21,Clara Luz Flores,0.4215,132,12,55.638
17/03/21,Clara Luz Flores,0.4215,132,12,55.638
17/03/21,Clara Luz Flores,0.4215,8599,12,3624.4785
17/03/21,Clara Luz Flores,0.5267,78,12,41.0826
17/03/21,Clara Luz Flores,0.3818,219,12,83.6142
17/03/21,Clara Luz Flores,0.4404,80,12,35.232
17/03/21,Clara Luz Flores,-0.1901,10,12,-1.901
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,-0.4331,17,12,-7.3627
17/03/21,Clara Luz Flores,0.0258,1,12,0.0258
17/03/21,Clara Luz Flores,0.4404,3,12,1.3212
17/03/21,Clara Luz Flores,0,5,12,0
17/03/21,Clara Luz Flores,0.4019,9,12,3.6171
17/03/21,Clara Luz Flores,0.1531,1,12,0.1531
17/03/21,Clara Luz Flores,0.4019,3,12,1.2057
17/03/21,Clara Luz Flores,-0.4939,5,12,-2.4695
17/03/21,Clara Luz Flores,0.8176,2,12,1.6352
17/03/21,Clara Luz Flores,0.1265,8,12,1.012
17/03/21,Clara Luz Flores,0.3612,0,12,0
17/03/21,Clara Luz Flores,-0.5106,0,12,0
17/03/21,Clara Luz Flores,0.4215,46,12,19.389
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,-0.4767,0,12,0
17/03/21,Clara Luz Flores,-0.6062,0,12,0
17/03/21,Clara Luz Flores,0.1326,0,12,0
17/03/21,Clara Luz Flores,-0.0186,41,12,-0.7626
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,0.4019,3,12,1.2057
17/03/21,Clara Luz Flores,0.7096,90,12,63.864
17/03/21,Clara Luz Flores,-0.2263,0,12,0
17/03/21,Clara Luz Flores,0.1969,3,12,0.5907
17/03/21,Clara Luz Flores,-0.34,127,12,-43.18
17/03/21,Clara Luz Flores,-0.4939,0,12,0
17/03/21,Clara Luz Flores,-0.8748,1,12,-0.8748
17/03/21,Clara Luz Flores,-0.3612,0,12,0
17/03/21,Clara Luz Flores,-0.34,127,12,-43.18
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,0.6597,0,12,0
17/03/21,Clara Luz Flores,-0.8225,0,12,0
17/03/21,Clara Luz Flores,-0.4588,0,12,0
17/03/21,Clara Luz Flores,-0.93,1,12,-0.93
17/03/21,Clara Luz Flores,-0.3724,207,12,-77.0868
17/03/21,Clara Luz Flores,0.4019,131,12,52.6489
17/03/21,Clara Luz Flores,0,125,12,0
17/03/21,Clara Luz Flores,0.4588,5,12,2.294
17/03/21,Clara Luz Flores,0,2,12,0
17/03/21,Clara Luz Flores,0.765,0,12,0
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,-0.6234,0,12,0
17/03/21,Clara Luz Flores,-0.7778,14,12,-10.8892
17/03/21,Clara Luz Flores,0.6908,2,12,1.3816
17/03/21,Clara Luz Flores,0.3182,0,12,0
17/03/21,Clara Luz Flores,-0.7819,0,12,0
17/03/21,Clara Luz Flores,-0.8625,125,12,-107.8125
17/03/21,Clara Luz Flores,-0.3724,207,12,-77.0868
17/03/21,Clara Luz Flores,-0.296,0,12,0
17/03/21,Clara Luz Flores,-0.34,142,12,-48.28
17/03/21,Clara Luz Flores,-0.3875,0,12,0
17/03/21,Clara Luz Flores,0.4019,131,12,52.6489
17/03/21,Clara Luz Flores,0,130,12,0
17/03/21,Clara Luz Flores,0.6908,324,12,223.8192
17/03/21,Clara Luz Flores,0,130,12,0
17/03/21,Clara Luz Flores,0.1511,0,12,0
17/03/21,Clara Luz Flores,-0.3724,207,12,-77.0868
17/03/21,Clara Luz Flores,-0.128,4,12,-0.512
17/03/21,Clara Luz Flores,0.2263,21,12,4.7523
17/03/21,Clara Luz Flores,-0.4184,0,12,0
17/03/21,Clara Luz Flores,0.765,0,12,0
17/03/21,Clara Luz Flores,0.7003,0,12,0
17/03/21,Clara Luz Flores,0,13,12,0
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,0.128,0,12,0
17/03/21,Clara Luz Flores,-0.3612,0,12,0
17/03/21,Clara Luz Flores,0.4019,131,12,52.6489
17/03/21,Clara Luz Flores,-0.743,2,12,-1.486
17/03/21,Clara Luz Flores,-0.3724,207,12,-77.0868
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,0.5719,31,12,17.7289
17/03/21,Clara Luz Flores,0,45,12,0
17/03/21,Clara Luz Flores,0.128,0,12,0
17/03/21,Clara Luz Flores,-0.2023,1,12,-0.2023
17/03/21,Clara Luz Flores,-0.0772,5,12,-0.386
17/03/21,Clara Luz Flores,-0.4767,1,12,-0.4767
17/03/21,Clara Luz Flores,0.6908,324,12,223.8192
17/03/21,Clara Luz Flores,-0.5719,0,12,0
17/03/21,Clara Luz Flores,0.2263,29,12,6.5627
17/03/21,Clara Luz Flores,0,0,12,0
17/03/21,Clara Luz Flores,-0.0186,41,12,-0.7626
17/03/21,Clara Luz Flores,-0.296,170,12,-50.32
17/03/21,Clara Luz Flores,0.2023,2,12,0.4046
17/03/21,Clara Luz Flores,-0.34,142,12,-48.28
17/03/21,Clara Luz Flores,0.2023,28,12,5.6644
17/03/21,Clara Luz Flores,-0.5859,0,12,0
17/03/21,Clara Luz Flores,0.8689,289,12,251.1121
18/03/21,Clara Luz Flores,-0.128,0,12,0
18/03/21,Clara Luz Flores,0,1,12,0
18/03/21,Clara Luz Flores,0.4019,131,12,52.6489
18/03/21,Clara Luz Flores,0.6486,0,12,0
18/03/21,Clara Luz Flores,0.4515,419,12,189.1785
18/03/21,Clara Luz Flores,0.296,1,12,0.296
18/03/21,Clara Luz Flores,0.8308,6,12,4.9848
18/03/21,Clara Luz Flores,-0.34,127,12,-43.18
18/03/21,Clara Luz Flores,-0.296,170,12,-50.32
18/03/21,Clara Luz Flores,-0.7184,0,12,0
18/03/21,Clara Luz Flores,0.2263,21,12,4.7523
18/03/21,Clara Luz Flores,-0.2946,1,12,-0.2946
18/03/21,Clara Luz Flores,0.1531,7,12,1.0717
18/03/21,Clara Luz Flores,0.5719,0,12,0
18/03/21,Clara Luz Flores,-0.7579,1,12,-0.7579
18/03/21,Clara Luz Flores,-0.5106,3,12,-1.5318
18/03/21,Clara Luz Flores,0.6542,0,12,0
18/03/21,Clara Luz Flores,0,0,12,0
18/03/21,Clara Luz Flores,-0.923,0,12,0
18/03/21,Clara Luz Flores,0.5106,20,12,10.212
18/03/21,Clara Luz Flores,-0.4767,0,12,0
18/03/21,Clara Luz Flores,0,20,12,0
18/03/21,Clara Luz Flores,0.6908,324,12,223.8192
18/03/21,Clara Luz Flores,-0.1779,0,12,0
18/03/21,Clara Luz Flores,0.0772,0,12,0
18/03/21,Clara Luz Flores,-0.34,0,12,0
18/03/21,Clara Luz Flores,-0.296,170,12,-50.32
18/03/21,Clara Luz Flores,0,0,12,0
18/03/21,Clara Luz Flores,0.25,0,12,0
18/03/21,Clara Luz Flores,0.4019,0,12,0
