candidato,retweetTimesFear,retweetTotal,creacion,numSemana
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0,1,02/04/21,14
Adrian de la Garza,4.2,21,02/04/21,14
Adrian de la Garza,0.454545455,5,03/04/21,14
Adrian de la Garza,4.4,44,03/04/21,14
Adrian de la Garza,5.8,29,03/04/21,14
Adrian de la Garza,0,2,03/04/21,14
Adrian de la Garza,0,1,03/04/21,14
Adrian de la Garza,4.4,44,03/04/21,14
Adrian de la Garza,0,99,03/04/21,14
Adrian de la Garza,0,3,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,99,03/04/21,14
Adrian de la Garza,0.625,5,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,3.33333333,30,03/04/21,14
Adrian de la Garza,0,61,03/04/21,14
Adrian de la Garza,0,38,03/04/21,14
Adrian de la Garza,0,5,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,1,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,77,03/04/21,14
Adrian de la Garza,0.2,2,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,5,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,5.833333345,35,04/04/21,15
Adrian de la Garza,0,104,04/04/21,15
Adrian de la Garza,0,104,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,0,104,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,0,8,04/04/21,15
Adrian de la Garza,0.4,2,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,32,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,7.999999992,36,04/04/21,15
Adrian de la Garza,0,1,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,3.777777774,34,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,3.454545458,38,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0.8,8,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,33,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,156,05/04/21,15
Adrian de la Garza,0,33,05/04/21,15
Adrian de la Garza,0,1,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,156,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,33,05/04/21,15
Adrian de la Garza,0,23,05/04/21,15
Adrian de la Garza,3.454545458,38,05/04/21,15
Adrian de la Garza,0,27,05/04/21,15
Adrian de la Garza,0,129,05/04/21,15
Adrian de la Garza,0.3,3,05/04/21,15
Adrian de la Garza,0,156,05/04/21,15
Adrian de la Garza,0.3,3,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,29,05/04/21,15
Adrian de la Garza,0,156,05/04/21,15
Adrian de la Garza,0,129,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,60,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,156,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,2.000000004,12,05/04/21,15
Adrian de la Garza,0,34,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,22,05/04/21,15
Adrian de la Garza,0,22,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,6,05/04/21,15
Adrian de la Garza,0,6,05/04/21,15
Adrian de la Garza,0,129,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,6,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,7,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,4.7,47,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,4.7,47,05/04/21,15
Adrian de la Garza,0,17,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,60,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,26,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,0,60,05/04/21,15
Adrian de la Garza,0,22,05/04/21,15
Adrian de la Garza,0,6,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,37,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,37,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,4,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,2.000000004,12,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,31,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,1.647058812,28,06/04/21,15
Adrian de la Garza,0,26,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,4.7,47,06/04/21,15
Adrian de la Garza,0,37,06/04/21,15
Adrian de la Garza,0,52,06/04/21,15
Adrian de la Garza,0,31,06/04/21,15
Adrian de la Garza,0.500000001,3,06/04/21,15
Adrian de la Garza,3.777777774,17,06/04/21,15
Adrian de la Garza,17.57142847,246,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,17,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0.166666666,2,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,16,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,35,06/04/21,15
Adrian de la Garza,0,35,06/04/21,15
Adrian de la Garza,0,20,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,36,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,12,06/04/21,15
Adrian de la Garza,0,36,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,32,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0.8,4,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,1,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,11,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,17,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,32,06/04/21,15
Adrian de la Garza,0,15,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,27,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,263,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,38,07/04/21,15
Adrian de la Garza,0,15,07/04/21,15
Adrian de la Garza,0,15,07/04/21,15
Adrian de la Garza,0,4,07/04/21,15
Adrian de la Garza,0,83,07/04/21,15
Adrian de la Garza,0,38,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,14,07/04/21,15
Adrian de la Garza,0,14,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,32,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,23,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,41,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0.2,1,07/04/21,15
Adrian de la Garza,0,10,07/04/21,15
Adrian de la Garza,0,4,07/04/21,15
Adrian de la Garza,0.625,5,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,1.222222221,11,07/04/21,15
Adrian de la Garza,0,8,07/04/21,15
Adrian de la Garza,0,46,07/04/21,15
Adrian de la Garza,0,107,07/04/21,15
Adrian de la Garza,0,1,07/04/21,15
Adrian de la Garza,2.333333324,28,07/04/21,15
Adrian de la Garza,0,107,07/04/21,15
Adrian de la Garza,0,13,07/04/21,15
Adrian de la Garza,0,107,07/04/21,15
Adrian de la Garza,0,107,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,107,07/04/21,15
Adrian de la Garza,0,32,07/04/21,15
Adrian de la Garza,0,107,07/04/21,15
Adrian de la Garza,0.038461538,1,07/04/21,15
Adrian de la Garza,0,18,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,0,2,08/04/21,15
Adrian de la Garza,0,20,08/04/21,15
Adrian de la Garza,0,83,08/04/21,15
Adrian de la Garza,0.083333333,1,08/04/21,15
Adrian de la Garza,0,5,08/04/21,15
Adrian de la Garza,0,1,08/04/21,15
Adrian de la Garza,0,35,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,5,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,0,107,08/04/21,15
Adrian de la Garza,1.222222221,11,08/04/21,15
Adrian de la Garza,1.647058812,28,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,22,08/04/21,15
Adrian de la Garza,0,263,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,46,08/04/21,15
Adrian de la Garza,0,18,08/04/21,15
Adrian de la Garza,0,35,08/04/21,15
Adrian de la Garza,0,1,08/04/21,15
Adrian de la Garza,0,13,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,15.125,121,08/04/21,15
Adrian de la Garza,15.125,121,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0.666666666,2,08/04/21,15
Adrian de la Garza,0,57,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,1.545454547,17,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,17,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,8.222222214,37,08/04/21,15
Adrian de la Garza,8.222222214,37,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,25,08/04/21,15
Adrian de la Garza,0,25,08/04/21,15
Adrian de la Garza,0,29,08/04/21,15
Adrian de la Garza,2.49999999,30,08/04/21,15
Adrian de la Garza,0,57,08/04/21,15
Adrian de la Garza,0,23,09/04/21,15
Adrian de la Garza,0,57,09/04/21,15
Adrian de la Garza,1.545454547,17,09/04/21,15
Adrian de la Garza,0,57,09/04/21,15
Adrian de la Garza,0,37,09/04/21,15
Adrian de la Garza,15.125,121,09/04/21,15
Adrian de la Garza,0,37,09/04/21,15
Adrian de la Garza,0,23,09/04/21,15
Adrian de la Garza,0,23,09/04/21,15
Adrian de la Garza,0,39,09/04/21,15
Adrian de la Garza,5,50,09/04/21,15
Adrian de la Garza,0,57,09/04/21,15
Adrian de la Garza,19.2222222,173,09/04/21,15
Adrian de la Garza,0,1,09/04/21,15
Adrian de la Garza,0,58,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,1,09/04/21,15
Adrian de la Garza,1,8,09/04/21,15
Adrian de la Garza,2.533333346,38,09/04/21,15
Adrian de la Garza,0,1,09/04/21,15
Adrian de la Garza,0,44,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,15,09/04/21,15
Adrian de la Garza,19.2222222,173,09/04/21,15
Adrian de la Garza,15.50000003,93,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,15.50000003,93,09/04/21,15
Adrian de la Garza,15.50000003,93,09/04/21,15
Adrian de la Garza,15.50000003,93,09/04/21,15
Adrian de la Garza,0,1,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,11,09/04/21,15
Adrian de la Garza,0,46,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,15.50000003,93,09/04/21,15
Adrian de la Garza,15.50000003,93,09/04/21,15
Adrian de la Garza,0,33,09/04/21,15
Adrian de la Garza,0,44,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,16,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0.8,4,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0.5,1,10/04/21,15
Adrian de la Garza,0.2,2,10/04/21,15
Adrian de la Garza,1.916666659,23,10/04/21,15
Adrian de la Garza,0,28,10/04/21,15
Adrian de la Garza,0,28,10/04/21,15
Adrian de la Garza,1.857142859,13,10/04/21,15
Adrian de la Garza,15.50000003,93,10/04/21,15
Adrian de la Garza,0,28,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,25,10/04/21,15
Adrian de la Garza,0.5,5,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,28,10/04/21,15
Adrian de la Garza,1.727272729,19,10/04/21,15
Adrian de la Garza,15.50000003,93,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0.041666667,1,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,20,10/04/21,15
Adrian de la Garza,0.08,2,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,28,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,32,10/04/21,15
Adrian de la Garza,0,116,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,116,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,94,10/04/21,15
Adrian de la Garza,0,94,10/04/21,15
Adrian de la Garza,0,116,10/04/21,15
Adrian de la Garza,0,116,10/04/21,15
Adrian de la Garza,0,116,10/04/21,15
Adrian de la Garza,13.4,67,10/04/21,15
Adrian de la Garza,0,62,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,5,10/04/21,15
Adrian de la Garza,0,94,10/04/21,15
Adrian de la Garza,0,35,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,35,10/04/21,15
Adrian de la Garza,0,22,10/04/21,15
Adrian de la Garza,0,0,10/04/21,15
Adrian de la Garza,0,35,11/04/21,16
Adrian de la Garza,0,19,11/04/21,16
Adrian de la Garza,1.888888887,17,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,4.090909095,45,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,32,11/04/21,16
Adrian de la Garza,10.88888888,98,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,13.4,67,11/04/21,16
Adrian de la Garza,13.4,67,11/04/21,16
Adrian de la Garza,0,1,11/04/21,16
Adrian de la Garza,0,1,11/04/21,16
Adrian de la Garza,0,51,11/04/21,16
Adrian de la Garza,0,34,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,50,11/04/21,16
Adrian de la Garza,0,50,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,6.5,52,11/04/21,16
Adrian de la Garza,0,50,11/04/21,16
Adrian de la Garza,0,40,11/04/21,16
Adrian de la Garza,0,14,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,0,11/04/21,16
Adrian de la Garza,0,67,11/04/21,16
Adrian de la Garza,0,49,11/04/21,16
Adrian de la Garza,0,28,12/04/21,16
Adrian de la Garza,14.00000003,84,12/04/21,16
Adrian de la Garza,0,1,12/04/21,16
Adrian de la Garza,0,1,12/04/21,16
Adrian de la Garza,14.00000003,84,12/04/21,16
Adrian de la Garza,0,49,12/04/21,16
Adrian de la Garza,14.00000003,84,12/04/21,16
Adrian de la Garza,0,34,12/04/21,16
Adrian de la Garza,0,17,12/04/21,16
Adrian de la Garza,0,26,12/04/21,16
Adrian de la Garza,0,24,12/04/21,16
Adrian de la Garza,0,33,12/04/21,16
Adrian de la Garza,0,17,12/04/21,16
Adrian de la Garza,14.00000003,84,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,18,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,17,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,1,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,1,12/04/21,16
Adrian de la Garza,0,32,12/04/21,16
Adrian de la Garza,1.75,14,12/04/21,16
Adrian de la Garza,0,1,12/04/21,16
Adrian de la Garza,0,32,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,4.6,23,12/04/21,16
Adrian de la Garza,0,116,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,16,12/04/21,16
Adrian de la Garza,0,16,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,67,12/04/21,16
Adrian de la Garza,0,73,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,2.6,26,12/04/21,16
Adrian de la Garza,0,473,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,32,12/04/21,16
Adrian de la Garza,0,30,12/04/21,16
Adrian de la Garza,0,67,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,73,12/04/21,16
Adrian de la Garza,3.33333333,30,12/04/21,16
Adrian de la Garza,0,30,12/04/21,16
Adrian de la Garza,3.33333333,30,12/04/21,16
Adrian de la Garza,0,0,12/04/21,16
Adrian de la Garza,0,26,12/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,8,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,8.2,41,13/04/21,16
Adrian de la Garza,0,29,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,73,13/04/21,16
Adrian de la Garza,2.384615387,31,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,6,13/04/21,16
Adrian de la Garza,4.4,22,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,1,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,2.799999993,21,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0,18,13/04/21,16
Adrian de la Garza,0,50,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0,3,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,33,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,4,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,62,13/04/21,16
Adrian de la Garza,0,2,13/04/21,16
Adrian de la Garza,0,2,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,5.222222217,47,13/04/21,16
Adrian de la Garza,0,14,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,26,13/04/21,16
Adrian de la Garza,0,14,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,50,13/04/21,16
Adrian de la Garza,0,0,13/04/21,16
Adrian de la Garza,0,45,13/04/21,16
Adrian de la Garza,0,13,14/04/21,16
Adrian de la Garza,0,37,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,2.125,17,14/04/21,16
Adrian de la Garza,0,14,14/04/21,16
Adrian de la Garza,0,1,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0.173913043,1,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0,7,14/04/21,16
Adrian de la Garza,0,1,14/04/21,16
Adrian de la Garza,0,1,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,32,14/04/21,16
Adrian de la Garza,0.176470587,3,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,1,4,14/04/21,16
Adrian de la Garza,0,50,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,13,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,37,14/04/21,16
Adrian de la Garza,0,13,14/04/21,16
Adrian de la Garza,0,27,14/04/21,16
Adrian de la Garza,15.85714287,37,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0.285714286,2,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0.285714286,2,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,25,14/04/21,16
Adrian de la Garza,0.041666667,1,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,1,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,0,14/04/21,16
Adrian de la Garza,0,28,14/04/21,16
Adrian de la Garza,0,27,14/04/21,16
Adrian de la Garza,1.25,10,14/04/21,16
Adrian de la Garza,0,5,14/04/21,16
Adrian de la Garza,0.142857142,2,14/04/21,16
