candidato,retweetTimesPositivity,retweetTotal,creacion,numSemana
Fernando Larrazabal,0,24,01/03/21,10
Fernando Larrazabal,0,19,01/03/21,10
Fernando Larrazabal,0,3,01/03/21,10
Fernando Larrazabal,0,19,01/03/21,10
Fernando Larrazabal,5.329,73,01/03/21,10
Fernando Larrazabal,23.994,93,01/03/21,10
Fernando Larrazabal,0,20,01/03/21,10
Fernando Larrazabal,5.329,73,01/03/21,10
Fernando Larrazabal,0,0,01/03/21,10
Fernando Larrazabal,8.61,42,01/03/21,10
Fernando Larrazabal,0,20,01/03/21,10
Fernando Larrazabal,0.174,2,01/03/21,10
Fernando Larrazabal,0,0,02/03/21,10
Fernando Larrazabal,5.265,45,02/03/21,10
Fernando Larrazabal,0.183,1,02/03/21,10
Fernando Larrazabal,5.329,73,02/03/21,10
Fernando Larrazabal,0,0,02/03/21,10
Fernando Larrazabal,0,0,02/03/21,10
Fernando Larrazabal,24.8,50,02/03/21,10
Fernando Larrazabal,0,3,02/03/21,10
Fernando Larrazabal,0.516,3,02/03/21,10
Fernando Larrazabal,4.074,21,02/03/21,10
Fernando Larrazabal,0.516,3,02/03/21,10
Fernando Larrazabal,0.172,1,03/03/21,10
Fernando Larrazabal,0,0,03/03/21,10
Fernando Larrazabal,0,0,03/03/21,10
Fernando Larrazabal,0,41,03/03/21,10
Fernando Larrazabal,10.608,102,03/03/21,10
Fernando Larrazabal,0,5,03/03/21,10
Fernando Larrazabal,0,0,03/03/21,10
Fernando Larrazabal,0,0,03/03/21,10
Fernando Larrazabal,0,0,03/03/21,10
Fernando Larrazabal,0.425,5,03/03/21,10
Fernando Larrazabal,0,0,03/03/21,10
Fernando Larrazabal,2.151,9,03/03/21,10
Fernando Larrazabal,0,0,03/03/21,10
Fernando Larrazabal,0,34,03/03/21,10
Fernando Larrazabal,0,1,03/03/21,10
Fernando Larrazabal,0,5,03/03/21,10
Fernando Larrazabal,0,41,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,0.212,1,03/03/21,10
Fernando Larrazabal,0.244,2,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,0.075,1,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,03/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,0,0,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,10.854,54,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,0,0,04/03/21,10
Fernando Larrazabal,0,186,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,0.177,3,04/03/21,10
Fernando Larrazabal,0,0,04/03/21,10
Fernando Larrazabal,4.158,54,04/03/21,10
Fernando Larrazabal,4.158,54,04/03/21,10
Fernando Larrazabal,1.098,9,04/03/21,10
Fernando Larrazabal,4.158,54,04/03/21,10
Fernando Larrazabal,0,186,04/03/21,10
Fernando Larrazabal,1.408,16,04/03/21,10
Fernando Larrazabal,0,0,04/03/21,10
Fernando Larrazabal,0,0,04/03/21,10
Fernando Larrazabal,0,186,04/03/21,10
Fernando Larrazabal,0,0,04/03/21,10
Fernando Larrazabal,0,38,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,267.268,1226,04/03/21,10
Fernando Larrazabal,0,186,04/03/21,10
Fernando Larrazabal,0,68,04/03/21,10
Fernando Larrazabal,0,186,05/03/21,10
Fernando Larrazabal,0,4,05/03/21,10
Fernando Larrazabal,0,6,05/03/21,10
Fernando Larrazabal,0,6,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,18,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,1,05/03/21,10
Fernando Larrazabal,0,68,05/03/21,10
Fernando Larrazabal,0.143,1,05/03/21,10
Fernando Larrazabal,0,2,05/03/21,10
Fernando Larrazabal,0,1,05/03/21,10
Fernando Larrazabal,0,152,05/03/21,10
Fernando Larrazabal,0.522,2,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,152,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0.836,4,05/03/21,10
Fernando Larrazabal,0.13,2,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,22.134,93,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,152,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0.185,1,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,8.46,60,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0,7,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0,152,05/03/21,10
Fernando Larrazabal,0.12,2,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,5,05/03/21,10
Fernando Larrazabal,8.46,60,05/03/21,10
Fernando Larrazabal,0.627,3,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0.86,5,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0.22,5,05/03/21,10
Fernando Larrazabal,2.368,4,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,10.442,46,05/03/21,10
Fernando Larrazabal,20.14,76,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0.153,1,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,2.208,6,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,20.14,76,05/03/21,10
Fernando Larrazabal,20.14,76,05/03/21,10
Fernando Larrazabal,0,46,05/03/21,10
Fernando Larrazabal,0.762,3,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0.542,2,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,3.159,39,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,22.134,93,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,24,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,4.095,39,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0.206,2,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,13,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,135.973,599,05/03/21,10
Fernando Larrazabal,0.364,4,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,4.697,61,06/03/21,10
Fernando Larrazabal,1.188,9,06/03/21,10
Fernando Larrazabal,135.973,599,06/03/21,10
Fernando Larrazabal,4.095,39,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,2.208,6,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,20.14,76,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0.51,2,06/03/21,10
Fernando Larrazabal,0,21,06/03/21,10
Fernando Larrazabal,0.244,2,06/03/21,10
Fernando Larrazabal,0.702,2,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,21,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,1.028,4,06/03/21,10
Fernando Larrazabal,2.368,4,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0.18,1,06/03/21,10
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,135.973,599,07/03/21,11
Fernando Larrazabal,0.404,4,07/03/21,11
Fernando Larrazabal,11.628,57,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,1.16,20,07/03/21,11
Fernando Larrazabal,14.85,33,07/03/21,11
Fernando Larrazabal,2.898,46,07/03/21,11
Fernando Larrazabal,0.384,3,08/03/21,11
Fernando Larrazabal,0.384,3,08/03/21,11
Fernando Larrazabal,0.248,2,08/03/21,11
Fernando Larrazabal,0,9,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,1,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0.442,1,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,6,08/03/21,11
Fernando Larrazabal,1.372,4,08/03/21,11
Fernando Larrazabal,6.944,31,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,25,08/03/21,11
Fernando Larrazabal,0.116,1,08/03/21,11
Fernando Larrazabal,36.271,83,08/03/21,11
Fernando Larrazabal,19.227,51,09/03/21,11
Fernando Larrazabal,36.271,83,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,12,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,4.862,13,09/03/21,11
Fernando Larrazabal,0,13,09/03/21,11
Fernando Larrazabal,17.766,47,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,9.99,30,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,1,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,15.594,113,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,15.594,113,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,11.91,30,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,16,10/03/21,11
Fernando Larrazabal,0,17,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,15.594,113,10/03/21,11
Fernando Larrazabal,0.162,1,10/03/21,11
Fernando Larrazabal,7.791,21,10/03/21,11
Fernando Larrazabal,0.326,1,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,243,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,4,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,20.14,76,10/03/21,11
Fernando Larrazabal,0,74,10/03/21,11
Fernando Larrazabal,0,6,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,74,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,48,11/03/21,11
Fernando Larrazabal,0,48,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0.246,3,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,4.672,32,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0.603,3,11/03/21,11
Fernando Larrazabal,0,2,11/03/21,11
Fernando Larrazabal,0,4,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,9,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,4.995,37,11/03/21,11
Fernando Larrazabal,1.074,3,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,4.38,15,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0.532,2,11/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0.378,3,12/03/21,11
Fernando Larrazabal,0,1,12/03/21,11
Fernando Larrazabal,0,40,12/03/21,11
Fernando Larrazabal,0,2,12/03/21,11
Fernando Larrazabal,0.094,1,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,36,12/03/21,11
Fernando Larrazabal,0,1,12/03/21,11
Fernando Larrazabal,0.666,9,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0.114,2,12/03/21,11
Fernando Larrazabal,0,36,12/03/21,11
Fernando Larrazabal,0.222,2,12/03/21,11
Fernando Larrazabal,3.41,11,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,1,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,2.22,20,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,2.22,20,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0.375,3,12/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0.074,1,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,6,13/03/21,11
Fernando Larrazabal,3.696,22,13/03/21,11
Fernando Larrazabal,0,6,13/03/21,11
Fernando Larrazabal,3.41,11,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,10.659,57,13/03/21,11
Fernando Larrazabal,10.659,57,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,2.22,20,13/03/21,11
Fernando Larrazabal,0.188,2,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,0,39,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,2.628,18,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,39,14/03/21,12
Fernando Larrazabal,3.45,30,14/03/21,12
Fernando Larrazabal,0.268,1,14/03/21,12
Fernando Larrazabal,3.45,30,14/03/21,12
Fernando Larrazabal,3.45,30,14/03/21,12
Fernando Larrazabal,3.45,30,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,36,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0.875,5,14/03/21,12
Fernando Larrazabal,0,18,14/03/21,12
Fernando Larrazabal,0,2,14/03/21,12
Fernando Larrazabal,0,12,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0.5,4,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,48,14/03/21,12
Fernando Larrazabal,0.858,11,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,7,14/03/21,12
Fernando Larrazabal,7.95,30,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,7,14/03/21,12
Fernando Larrazabal,0,0,15/03/21,12
Fernando Larrazabal,0,1,15/03/21,12
Fernando Larrazabal,3.64,40,15/03/21,12
Fernando Larrazabal,0,43,15/03/21,12
Fernando Larrazabal,1.785,17,15/03/21,12
Fernando Larrazabal,0.452,1,15/03/21,12
Fernando Larrazabal,0,13,15/03/21,12
Fernando Larrazabal,0.816,3,15/03/21,12
Fernando Larrazabal,0,0,15/03/21,12
Fernando Larrazabal,0.078,1,15/03/21,12
Fernando Larrazabal,0,2,15/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,5,16/03/21,12
Fernando Larrazabal,0,5,16/03/21,12
Fernando Larrazabal,5.586,49,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,3.173,19,16/03/21,12
Fernando Larrazabal,0,1,16/03/21,12
Fernando Larrazabal,0,2,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,15,16/03/21,12
Fernando Larrazabal,9.696,48,16/03/21,12
Fernando Larrazabal,8.526,49,16/03/21,12
Fernando Larrazabal,1.668,6,16/03/21,12
Fernando Larrazabal,9.696,48,16/03/21,12
Fernando Larrazabal,0.834,3,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,8.526,49,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,15.594,113,16/03/21,12
Fernando Larrazabal,0,1,16/03/21,12
Fernando Larrazabal,21.677,53,16/03/21,12
Fernando Larrazabal,0.684,2,16/03/21,12
Fernando Larrazabal,0,86,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,4,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,3,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0.2,1,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0.108,1,17/03/21,12
Fernando Larrazabal,0.652,4,17/03/21,12
Fernando Larrazabal,0.486,2,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,38,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,6.81,30,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0.084,2,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,0,38,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,4.576,22,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,4.655,35,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,3.458,19,18/03/21,12
Fernando Larrazabal,3.458,19,18/03/21,12
Fernando Larrazabal,0,36,18/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,2.03,14,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,28,19/03/21,12
Fernando Larrazabal,0,20,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0.592,4,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0.274,2,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,2.211,33,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,2.079,9,20/03/21,12
Fernando Larrazabal,2.079,9,20/03/21,12
Fernando Larrazabal,0,36,20/03/21,12
Fernando Larrazabal,0,1636,20/03/21,12
Fernando Larrazabal,0,1636,20/03/21,12
Fernando Larrazabal,0.093,1,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0.366,3,20/03/21,12
Fernando Larrazabal,0.494,2,20/03/21,12
Fernando Larrazabal,0.175,1,21/03/21,13
Fernando Larrazabal,0,1636,21/03/21,13
Fernando Larrazabal,0.134,1,21/03/21,13
Fernando Larrazabal,0.364,2,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,36,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,3,21/03/21,13
Fernando Larrazabal,0,30,21/03/21,13
Fernando Larrazabal,0,23,21/03/21,13
Fernando Larrazabal,0.237,1,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
