candidato,retweetTimesPositivity,retweetTotal,creacion,numSemana
Samuel Garcia,0.094,1,01/03/21,10
Samuel Garcia,0,0,01/03/21,10
Samuel Garcia,78.975,351,01/03/21,10
Samuel Garcia,0.18,1,01/03/21,10
Samuel Garcia,0,19,01/03/21,10
Samuel Garcia,0,3,01/03/21,10
Samuel Garcia,0,19,01/03/21,10
Samuel Garcia,0,0,01/03/21,10
Samuel Garcia,0,91,01/03/21,10
Samuel Garcia,0,45,01/03/21,10
Samuel Garcia,0.406,2,01/03/21,10
Samuel Garcia,0,4,01/03/21,10
Samuel Garcia,0,0,01/03/21,10
Samuel Garcia,0,8,01/03/21,10
Samuel Garcia,0,0,02/03/21,10
Samuel Garcia,0.334,1,02/03/21,10
Samuel Garcia,11.7,90,02/03/21,10
Samuel Garcia,11.7,90,02/03/21,10
Samuel Garcia,0,5,02/03/21,10
Samuel Garcia,0,5,02/03/21,10
Samuel Garcia,0,3,02/03/21,10
Samuel Garcia,0,0,02/03/21,10
Samuel Garcia,0,0,02/03/21,10
Samuel Garcia,0,5,02/03/21,10
Samuel Garcia,0,43,02/03/21,10
Samuel Garcia,0,9,02/03/21,10
Samuel Garcia,8.568,168,02/03/21,10
Samuel Garcia,8.568,168,02/03/21,10
Samuel Garcia,0,3,02/03/21,10
Samuel Garcia,8.568,168,02/03/21,10
Samuel Garcia,8.568,168,02/03/21,10
Samuel Garcia,0,43,02/03/21,10
Samuel Garcia,0.139,1,02/03/21,10
Samuel Garcia,0.129,1,02/03/21,10
Samuel Garcia,0,0,03/03/21,10
Samuel Garcia,0,0,03/03/21,10
Samuel Garcia,0,0,03/03/21,10
Samuel Garcia,0,43,03/03/21,10
Samuel Garcia,0,0,03/03/21,10
Samuel Garcia,0,0,03/03/21,10
Samuel Garcia,1.872,13,03/03/21,10
Samuel Garcia,0,0,03/03/21,10
Samuel Garcia,2.151,9,03/03/21,10
Samuel Garcia,0,0,03/03/21,10
Samuel Garcia,0.212,1,03/03/21,10
Samuel Garcia,0.244,2,03/03/21,10
Samuel Garcia,0.075,1,03/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0,21,04/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0,23,04/03/21,10
Samuel Garcia,0,2,04/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0.169,1,04/03/21,10
Samuel Garcia,0,3,04/03/21,10
Samuel Garcia,0,7,04/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0,0,04/03/21,10
Samuel Garcia,0,16,04/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,6,05/03/21,10
Samuel Garcia,0,6,05/03/21,10
Samuel Garcia,0,47,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,47,05/03/21,10
Samuel Garcia,0,2,05/03/21,10
Samuel Garcia,0,1,05/03/21,10
Samuel Garcia,3.014,11,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,2.79,18,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0.315,3,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0.13,2,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,47,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,1.17,6,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,152,05/03/21,10
Samuel Garcia,0,46,05/03/21,10
Samuel Garcia,0.326,2,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0.226,1,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,152,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0.222,1,05/03/21,10
Samuel Garcia,8.236,116,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,46,05/03/21,10
Samuel Garcia,0,216,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,152,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0.292,1,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,1,05/03/21,10
Samuel Garcia,0,47,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,1,05/03/21,10
Samuel Garcia,0,35,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,216,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,8.236,116,05/03/21,10
Samuel Garcia,0,11,05/03/21,10
Samuel Garcia,0.22,5,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,1,05/03/21,10
Samuel Garcia,0,152,05/03/21,10
Samuel Garcia,2.368,4,05/03/21,10
Samuel Garcia,16.166,137,05/03/21,10
Samuel Garcia,0,5,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,4,05/03/21,10
Samuel Garcia,0.153,1,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,2.208,6,05/03/21,10
Samuel Garcia,0,34,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,5,05/03/21,10
Samuel Garcia,0,47,05/03/21,10
Samuel Garcia,0,77,05/03/21,10
Samuel Garcia,0,9,05/03/21,10
Samuel Garcia,0,21,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,16.166,137,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0.242,2,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,24,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,21,05/03/21,10
Samuel Garcia,0,21,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,8.748,81,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,47,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,1,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,1.339,13,05/03/21,10
Samuel Garcia,0,0,05/03/21,10
Samuel Garcia,4.683,21,05/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,9,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,12,06/03/21,10
Samuel Garcia,0.364,4,06/03/21,10
Samuel Garcia,17.157,133,06/03/21,10
Samuel Garcia,8.748,81,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0.924,6,06/03/21,10
Samuel Garcia,0,77,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0.156,1,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0.344,1,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,216,06/03/21,10
Samuel Garcia,0,9,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,1,06/03/21,10
Samuel Garcia,19.504,53,06/03/21,10
Samuel Garcia,1.659,7,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,2.208,6,06/03/21,10
Samuel Garcia,0,39,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,18,06/03/21,10
Samuel Garcia,0,7,06/03/21,10
Samuel Garcia,0,77,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,2.413,19,06/03/21,10
Samuel Garcia,0,20,06/03/21,10
Samuel Garcia,0,2,06/03/21,10
Samuel Garcia,0.244,2,06/03/21,10
Samuel Garcia,0,31,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,20,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,39,06/03/21,10
Samuel Garcia,5.07,39,06/03/21,10
Samuel Garcia,2.368,4,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,3,06/03/21,10
Samuel Garcia,0,31,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,155,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,26,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,155,06/03/21,10
Samuel Garcia,0,4,06/03/21,10
Samuel Garcia,0,155,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,3,06/03/21,10
Samuel Garcia,0,0,06/03/21,10
Samuel Garcia,0,6,06/03/21,10
Samuel Garcia,5.278,26,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,4.59,34,07/03/21,11
Samuel Garcia,4.59,34,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,9.471,41,07/03/21,11
Samuel Garcia,9.471,41,07/03/21,11
Samuel Garcia,0,11,07/03/21,11
Samuel Garcia,0,11,07/03/21,11
Samuel Garcia,4.59,34,07/03/21,11
Samuel Garcia,4.59,34,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,1,07/03/21,11
Samuel Garcia,0,1,07/03/21,11
Samuel Garcia,0,17,07/03/21,11
Samuel Garcia,0,17,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,3,07/03/21,11
Samuel Garcia,0,3,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,27,07/03/21,11
Samuel Garcia,0,26,07/03/21,11
Samuel Garcia,8.307,117,07/03/21,11
Samuel Garcia,8.236,116,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,9.492,84,07/03/21,11
Samuel Garcia,9.492,84,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,9,07/03/21,11
Samuel Garcia,0,9,07/03/21,11
Samuel Garcia,1.47,10,07/03/21,11
Samuel Garcia,1.47,10,07/03/21,11
Samuel Garcia,0.286,1,07/03/21,11
Samuel Garcia,0.286,1,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0.073,1,07/03/21,11
Samuel Garcia,0.073,1,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0.824,4,07/03/21,11
Samuel Garcia,0.824,4,07/03/21,11
Samuel Garcia,0,13,07/03/21,11
Samuel Garcia,0,13,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0.54,3,07/03/21,11
Samuel Garcia,0.54,3,07/03/21,11
Samuel Garcia,3.014,11,07/03/21,11
Samuel Garcia,3.014,11,07/03/21,11
Samuel Garcia,0,2,07/03/21,11
Samuel Garcia,0,2,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,1,07/03/21,11
Samuel Garcia,0,1,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,4,07/03/21,11
Samuel Garcia,0,4,07/03/21,11
Samuel Garcia,0,54,07/03/21,11
Samuel Garcia,0,54,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0.167,1,07/03/21,11
Samuel Garcia,0.167,1,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,0,155,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,0,54,07/03/21,11
Samuel Garcia,0,54,07/03/21,11
Samuel Garcia,0.418,2,07/03/21,11
Samuel Garcia,0.418,2,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,1.326,13,07/03/21,11
Samuel Garcia,1.326,13,07/03/21,11
Samuel Garcia,0,14,07/03/21,11
Samuel Garcia,0,14,07/03/21,11
Samuel Garcia,2.255,11,07/03/21,11
Samuel Garcia,2.255,11,07/03/21,11
Samuel Garcia,2.255,11,07/03/21,11
Samuel Garcia,2.255,11,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,0,299,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,59.28,247,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,0,07/03/21,11
Samuel Garcia,0,299,08/03/21,11
Samuel Garcia,0,299,08/03/21,11
Samuel Garcia,0.384,3,08/03/21,11
Samuel Garcia,0.384,3,08/03/21,11
Samuel Garcia,0,1,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,59.28,247,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,299,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,8,08/03/21,11
Samuel Garcia,0.408,3,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,48,08/03/21,11
Samuel Garcia,0,299,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0.329,1,08/03/21,11
Samuel Garcia,27.873,163,08/03/21,11
Samuel Garcia,0,1,08/03/21,11
Samuel Garcia,27.873,163,08/03/21,11
Samuel Garcia,0,299,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,8.1,36,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,51,08/03/21,11
Samuel Garcia,27.873,163,08/03/21,11
Samuel Garcia,0,13,08/03/21,11
Samuel Garcia,0,13,08/03/21,11
Samuel Garcia,27.873,163,08/03/21,11
Samuel Garcia,0.288,6,08/03/21,11
Samuel Garcia,0,8,08/03/21,11
Samuel Garcia,8.1,36,08/03/21,11
Samuel Garcia,0,299,08/03/21,11
Samuel Garcia,5.626,58,08/03/21,11
Samuel Garcia,0,51,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,5.626,58,08/03/21,11
Samuel Garcia,0,58,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,1.806,21,08/03/21,11
Samuel Garcia,0,6,08/03/21,11
Samuel Garcia,0.397,1,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0,0,08/03/21,11
Samuel Garcia,0.66,2,09/03/21,11
Samuel Garcia,2.701,37,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,13,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,27.873,163,09/03/21,11
Samuel Garcia,0,12,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,59.28,247,09/03/21,11
Samuel Garcia,0,6,09/03/21,11
Samuel Garcia,4.06,35,09/03/21,11
Samuel Garcia,1.472,8,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,1,09/03/21,11
Samuel Garcia,0,4,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,27.873,163,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,2.982,14,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,1.872,16,09/03/21,11
Samuel Garcia,0,4,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0.492,1,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,0,620,09/03/21,11
Samuel Garcia,250.155,545,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,2,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,0,13,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,412.49,2171,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,412.49,2171,09/03/21,11
Samuel Garcia,4.288,32,09/03/21,11
Samuel Garcia,4.288,32,09/03/21,11
Samuel Garcia,412.49,2171,09/03/21,11
Samuel Garcia,0,0,09/03/21,11
Samuel Garcia,412.49,2171,09/03/21,11
Samuel Garcia,412.49,2171,09/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0.227,1,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0.15,2,10/03/21,11
Samuel Garcia,13.832,56,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,0,13,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,18.722,46,10/03/21,11
Samuel Garcia,3.78,15,10/03/21,11
Samuel Garcia,18.722,46,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,0,4,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,25.004,133,10/03/21,11
Samuel Garcia,47.539,347,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,27.265,133,10/03/21,11
Samuel Garcia,47.539,347,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,7,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,5.535,41,10/03/21,11
Samuel Garcia,27.265,133,10/03/21,11
Samuel Garcia,47.539,347,10/03/21,11
Samuel Garcia,27.265,133,10/03/21,11
Samuel Garcia,47.539,347,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,162,10/03/21,11
Samuel Garcia,27.265,133,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,378,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,162,10/03/21,11
Samuel Garcia,0.25,1,10/03/21,11
Samuel Garcia,3.78,15,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,250.155,545,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,1.62,10,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,250.155,545,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0.365,1,10/03/21,11
Samuel Garcia,1.39,10,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0.27,2,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0.429,1,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,5.159,11,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0,25,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0.285,5,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,0.266,2,10/03/21,11
Samuel Garcia,14.322,62,10/03/21,11
Samuel Garcia,250.155,545,10/03/21,11
Samuel Garcia,1.98,20,10/03/21,11
Samuel Garcia,2.106,13,10/03/21,11
Samuel Garcia,0.272,2,10/03/21,11
Samuel Garcia,27.265,133,10/03/21,11
Samuel Garcia,250.155,545,10/03/21,11
Samuel Garcia,9.576,57,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,25.578,174,10/03/21,11
Samuel Garcia,412.49,2171,10/03/21,11
Samuel Garcia,152.278,511,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,1437,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0.137,1,10/03/21,11
Samuel Garcia,6.356,28,10/03/21,11
Samuel Garcia,0,378,10/03/21,11
Samuel Garcia,0,0,10/03/21,11
Samuel Garcia,0,124,10/03/21,11
Samuel Garcia,449.878,1573,10/03/21,11
