candidato,retweetTimesNegativity,retweetTotal,creacion,numSemana
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,1,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,6.9,60,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,7,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,15.808,152,05/03/21,10
Fernando Larrazabal,0,2,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,5,05/03/21,10
Fernando Larrazabal,6.9,60,05/03/21,10
Fernando Larrazabal,0.288,3,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,5,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0.27,5,05/03/21,10
Fernando Larrazabal,0,4,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,46,05/03/21,10
Fernando Larrazabal,0,76,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,1,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,1.158,6,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,76,05/03/21,10
Fernando Larrazabal,0,76,05/03/21,10
Fernando Larrazabal,0,46,05/03/21,10
Fernando Larrazabal,0,3,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,2,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,39,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,93,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,24,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,4.875,39,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0.312,2,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,3.393,13,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,47,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,0,0,05/03/21,10
Fernando Larrazabal,56.306,599,05/03/21,10
Fernando Larrazabal,0,4,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,9.211,61,06/03/21,10
Fernando Larrazabal,1.665,9,06/03/21,10
Fernando Larrazabal,56.306,599,06/03/21,10
Fernando Larrazabal,4.875,39,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,1.158,6,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,76,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0.358,2,06/03/21,10
Fernando Larrazabal,0,21,06/03/21,10
Fernando Larrazabal,0.536,2,06/03/21,10
Fernando Larrazabal,0,2,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,21,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,4,06/03/21,10
Fernando Larrazabal,0,4,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0,0,06/03/21,10
Fernando Larrazabal,0.22,1,06/03/21,10
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,56.306,599,07/03/21,11
Fernando Larrazabal,0.252,4,07/03/21,11
Fernando Larrazabal,0,57,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,0,07/03/21,11
Fernando Larrazabal,0,20,07/03/21,11
Fernando Larrazabal,0,33,07/03/21,11
Fernando Larrazabal,2.76,46,07/03/21,11
Fernando Larrazabal,0,3,08/03/21,11
Fernando Larrazabal,0,3,08/03/21,11
Fernando Larrazabal,0.282,2,08/03/21,11
Fernando Larrazabal,1.413,9,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0.071,1,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,1,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,6,08/03/21,11
Fernando Larrazabal,0,4,08/03/21,11
Fernando Larrazabal,0,31,08/03/21,11
Fernando Larrazabal,0,0,08/03/21,11
Fernando Larrazabal,0,25,08/03/21,11
Fernando Larrazabal,0,1,08/03/21,11
Fernando Larrazabal,0,83,08/03/21,11
Fernando Larrazabal,0,51,09/03/21,11
Fernando Larrazabal,0,83,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,12,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,1.261,13,09/03/21,11
Fernando Larrazabal,0,13,09/03/21,11
Fernando Larrazabal,0,47,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0,30,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,0.212,1,09/03/21,11
Fernando Larrazabal,0,0,09/03/21,11
Fernando Larrazabal,9.266,113,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,9.266,113,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,30,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,16,10/03/21,11
Fernando Larrazabal,4.369,17,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,9.266,113,10/03/21,11
Fernando Larrazabal,0,1,10/03/21,11
Fernando Larrazabal,0,21,10/03/21,11
Fernando Larrazabal,0,1,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,28.188,243,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,4,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,0,76,10/03/21,11
Fernando Larrazabal,15.244,74,10/03/21,11
Fernando Larrazabal,0,6,10/03/21,11
Fernando Larrazabal,0,0,10/03/21,11
Fernando Larrazabal,15.244,74,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,9.072,48,11/03/21,11
Fernando Larrazabal,9.072,48,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,32,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0,2,11/03/21,11
Fernando Larrazabal,0,4,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,9,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,0,1,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,37,11/03/21,11
Fernando Larrazabal,0,3,11/03/21,11
Fernando Larrazabal,0.112,1,11/03/21,11
Fernando Larrazabal,0,15,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,0,11/03/21,11
Fernando Larrazabal,0,2,11/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,3,12/03/21,11
Fernando Larrazabal,0,1,12/03/21,11
Fernando Larrazabal,6.2,40,12/03/21,11
Fernando Larrazabal,0.118,2,12/03/21,11
Fernando Larrazabal,0,1,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,5.508,36,12/03/21,11
Fernando Larrazabal,0,1,12/03/21,11
Fernando Larrazabal,0,9,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,2,12/03/21,11
Fernando Larrazabal,5.508,36,12/03/21,11
Fernando Larrazabal,0,2,12/03/21,11
Fernando Larrazabal,0,11,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0.242,1,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,20,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,20,12/03/21,11
Fernando Larrazabal,0,0,12/03/21,11
Fernando Larrazabal,0,3,12/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0.191,1,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,6,13/03/21,11
Fernando Larrazabal,0,22,13/03/21,11
Fernando Larrazabal,0,6,13/03/21,11
Fernando Larrazabal,0,11,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,57,13/03/21,11
Fernando Larrazabal,0,57,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,0,20,13/03/21,11
Fernando Larrazabal,0,2,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,48,13/03/21,11
Fernando Larrazabal,26.832,39,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,1.422,18,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,0,0,13/03/21,11
Fernando Larrazabal,26.832,39,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0.078,1,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,5.508,36,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0.54,5,14/03/21,12
Fernando Larrazabal,0,18,14/03/21,12
Fernando Larrazabal,0,2,14/03/21,12
Fernando Larrazabal,1.872,12,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,4,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,48,14/03/21,12
Fernando Larrazabal,0,11,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,7,14/03/21,12
Fernando Larrazabal,0,30,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,0,14/03/21,12
Fernando Larrazabal,0,7,14/03/21,12
Fernando Larrazabal,0,0,15/03/21,12
Fernando Larrazabal,0,1,15/03/21,12
Fernando Larrazabal,0,40,15/03/21,12
Fernando Larrazabal,0,43,15/03/21,12
Fernando Larrazabal,0,17,15/03/21,12
Fernando Larrazabal,0,1,15/03/21,12
Fernando Larrazabal,0,13,15/03/21,12
Fernando Larrazabal,0.333,3,15/03/21,12
Fernando Larrazabal,0,0,15/03/21,12
Fernando Larrazabal,0.078,1,15/03/21,12
Fernando Larrazabal,0,2,15/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,5,16/03/21,12
Fernando Larrazabal,0,5,16/03/21,12
Fernando Larrazabal,6.027,49,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,19,16/03/21,12
Fernando Larrazabal,0,1,16/03/21,12
Fernando Larrazabal,0,2,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,2.55,15,16/03/21,12
Fernando Larrazabal,0,48,16/03/21,12
Fernando Larrazabal,5.88,49,16/03/21,12
Fernando Larrazabal,0,6,16/03/21,12
Fernando Larrazabal,0,48,16/03/21,12
Fernando Larrazabal,0,3,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,5.88,49,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,9.266,113,16/03/21,12
Fernando Larrazabal,0.14,1,16/03/21,12
Fernando Larrazabal,0,53,16/03/21,12
Fernando Larrazabal,0,2,16/03/21,12
Fernando Larrazabal,0,86,16/03/21,12
Fernando Larrazabal,0,0,16/03/21,12
Fernando Larrazabal,0.536,4,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,3,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0.191,1,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0.318,1,17/03/21,12
Fernando Larrazabal,0.488,4,17/03/21,12
Fernando Larrazabal,0.11,2,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,6.346,38,17/03/21,12
Fernando Larrazabal,0,0,17/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,30,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0.306,2,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,6.346,38,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,22,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,219,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,35,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,0,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,1636,18/03/21,12
Fernando Larrazabal,0,19,18/03/21,12
Fernando Larrazabal,0,19,18/03/21,12
Fernando Larrazabal,4.968,36,18/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,1.848,14,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,28,19/03/21,12
Fernando Larrazabal,0,20,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,4,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,1636,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0.138,2,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,3.3,33,19/03/21,12
Fernando Larrazabal,0,0,19/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,9,20/03/21,12
Fernando Larrazabal,0,9,20/03/21,12
Fernando Larrazabal,0,36,20/03/21,12
Fernando Larrazabal,0,1636,20/03/21,12
Fernando Larrazabal,0,1636,20/03/21,12
Fernando Larrazabal,0.102,1,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,0,20/03/21,12
Fernando Larrazabal,0,3,20/03/21,12
Fernando Larrazabal,0.554,2,20/03/21,12
Fernando Larrazabal,0,1,21/03/21,13
Fernando Larrazabal,0,1636,21/03/21,13
Fernando Larrazabal,0.119,1,21/03/21,13
Fernando Larrazabal,0.194,2,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,36,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,3,21/03/21,13
Fernando Larrazabal,0,30,21/03/21,13
Fernando Larrazabal,0,23,21/03/21,13
Fernando Larrazabal,0,1,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,1,21/03/21,13
Fernando Larrazabal,0,210,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,0,21/03/21,13
Fernando Larrazabal,0,29,21/03/21,13
Fernando Larrazabal,0,30,21/03/21,13
Fernando Larrazabal,0,29,21/03/21,13
