candidato,retweetTimesTrust,retweetTotal,creacion,numSemana
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,0,15,23/04/21,17
Fernando Larrazabal,0,11,23/04/21,17
Fernando Larrazabal,1.857142859,13,23/04/21,17
Fernando Larrazabal,0,14,23/04/21,17
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,3.454545458,19,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,0,30,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,2.090909093,23,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,0.307692308,4,23/04/21,17
Fernando Larrazabal,0,478,23/04/21,17
Fernando Larrazabal,0,478,23/04/21,17
Fernando Larrazabal,0,478,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,0,478,23/04/21,17
Fernando Larrazabal,3.857142852,18,23/04/21,17
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,13.07142849,183,23/04/21,17
Fernando Larrazabal,6.818181825,25,23/04/21,17
Fernando Larrazabal,183.7333329,1378,23/04/21,17
Fernando Larrazabal,1.999999998,18,23/04/21,17
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,0,119,23/04/21,17
Fernando Larrazabal,0,14,23/04/21,17
Fernando Larrazabal,0,0,23/04/21,17
Fernando Larrazabal,13.07142849,183,23/04/21,17
Fernando Larrazabal,0.625,5,23/04/21,17
Fernando Larrazabal,0,0,23/04/21,17
Fernando Larrazabal,0,478,23/04/21,17
Fernando Larrazabal,0,0,23/04/21,17
Fernando Larrazabal,0,0,23/04/21,17
Fernando Larrazabal,0,1,23/04/21,17
Fernando Larrazabal,0.48,6,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,0,4,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,0,16,23/04/21,17
Fernando Larrazabal,3.666666685,55,23/04/21,17
Fernando Larrazabal,0.999999994,14,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,1.53846154,20,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,0,5,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,84.92857092,1189,23/04/21,17
Fernando Larrazabal,0,41,23/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,0.210526316,2,24/04/21,17
Fernando Larrazabal,0.375,3,24/04/21,17
Fernando Larrazabal,2.22222222,10,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,2.22222222,10,24/04/21,17
Fernando Larrazabal,2.75,11,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,13.14285716,92,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0,119,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,6.818181825,25,24/04/21,17
Fernando Larrazabal,0,14,24/04/21,17
Fernando Larrazabal,0.142857142,2,24/04/21,17
Fernando Larrazabal,0,3,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,1.214285707,17,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,0,16,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0.090909091,1,24/04/21,17
Fernando Larrazabal,0.6,6,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,29.5,59,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0,54,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0,25,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,7.2,36,24/04/21,17
Fernando Larrazabal,0.818181819,9,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,1.625,13,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,2.22222222,10,24/04/21,17
Fernando Larrazabal,0.76923077,5,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,1.249999995,15,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,1.166666662,14,24/04/21,17
Fernando Larrazabal,0,8,24/04/21,17
Fernando Larrazabal,0,119,24/04/21,17
Fernando Larrazabal,0.727272728,8,24/04/21,17
Fernando Larrazabal,0.285714286,1,24/04/21,17
Fernando Larrazabal,0.749999997,9,24/04/21,17
Fernando Larrazabal,0,27,24/04/21,17
Fernando Larrazabal,3.666666685,55,24/04/21,17
Fernando Larrazabal,84.92857092,1189,24/04/21,17
Fernando Larrazabal,0,0,24/04/21,17
Fernando Larrazabal,1.625,13,25/04/21,18
Fernando Larrazabal,0.571428572,2,25/04/21,18
Fernando Larrazabal,1.076923078,14,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,0,18,25/04/21,18
Fernando Larrazabal,1.666666665,15,25/04/21,18
Fernando Larrazabal,84.92857092,1189,25/04/21,18
Fernando Larrazabal,0,19,25/04/21,18
Fernando Larrazabal,0,20,25/04/21,18
Fernando Larrazabal,13.14285716,92,25/04/21,18
Fernando Larrazabal,1.333333336,8,25/04/21,18
Fernando Larrazabal,1.545454547,17,25/04/21,18
Fernando Larrazabal,4.571428576,32,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,4.571428576,32,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,2.85714286,10,25/04/21,18
Fernando Larrazabal,1.166666669,7,25/04/21,18
Fernando Larrazabal,0,12,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,0.166666666,2,25/04/21,18
Fernando Larrazabal,2.666666664,12,25/04/21,18
Fernando Larrazabal,39.33333335,59,25/04/21,18
Fernando Larrazabal,1.846153848,24,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,1.125,9,25/04/21,18
Fernando Larrazabal,0.666666666,6,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,0.666666666,6,25/04/21,18
Fernando Larrazabal,0,12,25/04/21,18
Fernando Larrazabal,2.22222222,20,25/04/21,18
Fernando Larrazabal,0,18,25/04/21,18
Fernando Larrazabal,2.666666664,12,25/04/21,18
Fernando Larrazabal,0,10,25/04/21,18
Fernando Larrazabal,0.75,3,25/04/21,18
Fernando Larrazabal,1,4,25/04/21,18
Fernando Larrazabal,9.928571369,139,25/04/21,18
Fernando Larrazabal,0,14,25/04/21,18
Fernando Larrazabal,0.333333333,1,25/04/21,18
Fernando Larrazabal,0.90909091,10,25/04/21,18
Fernando Larrazabal,0,0,25/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0.25,2,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0.666666666,2,26/04/21,18
Fernando Larrazabal,3.33333334,20,26/04/21,18
Fernando Larrazabal,0.9090909,20,26/04/21,18
Fernando Larrazabal,1.42857143,5,26/04/21,18
Fernando Larrazabal,0.416666665,5,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0.5,5,26/04/21,18
Fernando Larrazabal,3.142857146,22,26/04/21,18
Fernando Larrazabal,1.42857142,20,26/04/21,18
Fernando Larrazabal,0,119,26/04/21,18
Fernando Larrazabal,0,8,26/04/21,18
Fernando Larrazabal,9.909090919,109,26/04/21,18
Fernando Larrazabal,0.571428576,12,26/04/21,18
Fernando Larrazabal,0,66,26/04/21,18
Fernando Larrazabal,0,66,26/04/21,18
Fernando Larrazabal,0.08,2,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0,120,26/04/21,18
Fernando Larrazabal,0,120,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,5.25,21,26/04/21,18
Fernando Larrazabal,1.3,13,26/04/21,18
Fernando Larrazabal,3.25,13,26/04/21,18
Fernando Larrazabal,9.909090919,109,26/04/21,18
Fernando Larrazabal,9.909090919,109,26/04/21,18
Fernando Larrazabal,0,2,26/04/21,18
Fernando Larrazabal,9.909090919,109,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0,120,26/04/21,18
Fernando Larrazabal,0.115384615,1,26/04/21,18
Fernando Larrazabal,0,66,26/04/21,18
Fernando Larrazabal,0.6,6,26/04/21,18
Fernando Larrazabal,0,119,26/04/21,18
Fernando Larrazabal,9.909090919,109,26/04/21,18
Fernando Larrazabal,0,13,26/04/21,18
Fernando Larrazabal,0,66,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,0,76,26/04/21,18
Fernando Larrazabal,0,0,26/04/21,18
Fernando Larrazabal,8.555555547,77,26/04/21,18
Fernando Larrazabal,2.000000004,12,26/04/21,18
Fernando Larrazabal,0,8,26/04/21,18
Fernando Larrazabal,0,17,26/04/21,18
Fernando Larrazabal,0,18,26/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,8.555555547,77,27/04/21,18
Fernando Larrazabal,3,12,27/04/21,18
Fernando Larrazabal,3,12,27/04/21,18
Fernando Larrazabal,0,18,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,7.500000015,45,27/04/21,18
Fernando Larrazabal,1.846153848,8,27/04/21,18
Fernando Larrazabal,0,76,27/04/21,18
Fernando Larrazabal,9.909090919,109,27/04/21,18
Fernando Larrazabal,1.333333328,16,27/04/21,18
Fernando Larrazabal,0.2,1,27/04/21,18
Fernando Larrazabal,1.7,17,27/04/21,18
Fernando Larrazabal,0.681818175,15,27/04/21,18
Fernando Larrazabal,2.5,20,27/04/21,18
Fernando Larrazabal,0.875,7,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,0.666666667,1,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,0,6,27/04/21,18
Fernando Larrazabal,1.25,10,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,0.5,1,27/04/21,18
Fernando Larrazabal,1.714285716,6,27/04/21,18
Fernando Larrazabal,1.8,18,27/04/21,18
Fernando Larrazabal,0,14,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,1.785714275,25,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,1.500000003,9,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,43.09090913,474,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,0,0,27/04/21,18
Fernando Larrazabal,43.09090913,474,28/04/21,18
Fernando Larrazabal,10.33333329,124,28/04/21,18
Fernando Larrazabal,0,68,28/04/21,18
Fernando Larrazabal,43.09090913,474,28/04/21,18
Fernando Larrazabal,0,4,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,5,20,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,57.27272733,315,28/04/21,18
Fernando Larrazabal,57.27272733,315,28/04/21,18
Fernando Larrazabal,43.09090913,474,28/04/21,18
Fernando Larrazabal,0,68,28/04/21,18
Fernando Larrazabal,43.09090913,474,28/04/21,18
Fernando Larrazabal,0,4,28/04/21,18
Fernando Larrazabal,0,4,28/04/21,18
Fernando Larrazabal,57.27272733,315,28/04/21,18
Fernando Larrazabal,10.33333329,124,28/04/21,18
Fernando Larrazabal,0,1,28/04/21,18
Fernando Larrazabal,4,32,28/04/21,18
Fernando Larrazabal,57.27272733,315,28/04/21,18
Fernando Larrazabal,43.09090913,474,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,10.33333329,124,28/04/21,18
Fernando Larrazabal,43.09090913,474,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,10.33333329,124,28/04/21,18
Fernando Larrazabal,10.33333329,124,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,57.27272733,315,28/04/21,18
Fernando Larrazabal,7.5,15,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0.142857143,1,28/04/21,18
Fernando Larrazabal,7.5,15,28/04/21,18
Fernando Larrazabal,0,10,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0.071428572,2,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,1.333333328,16,28/04/21,18
Fernando Larrazabal,7,35,28/04/21,18
Fernando Larrazabal,0.363636364,4,28/04/21,18
Fernando Larrazabal,4,32,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,22,28/04/21,18
Fernando Larrazabal,0,39,28/04/21,18
Fernando Larrazabal,0,11,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,10,28/04/21,18
Fernando Larrazabal,7.5,15,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,76,28/04/21,18
Fernando Larrazabal,0,76,28/04/21,18
Fernando Larrazabal,0,76,28/04/21,18
Fernando Larrazabal,0,76,28/04/21,18
Fernando Larrazabal,12.66666664,95,28/04/21,18
Fernando Larrazabal,0,0,28/04/21,18
Fernando Larrazabal,0,10,28/04/21,18
Fernando Larrazabal,1.375,11,28/04/21,18
Fernando Larrazabal,0.833333335,5,29/04/21,18
Fernando Larrazabal,0,76,29/04/21,18
Fernando Larrazabal,4.54545455,25,29/04/21,18
Fernando Larrazabal,2.181818184,24,29/04/21,18
Fernando Larrazabal,1.33333333,10,29/04/21,18
Fernando Larrazabal,0,3,29/04/21,18
Fernando Larrazabal,57.27272733,315,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,16,29/04/21,18
Fernando Larrazabal,4.25,17,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,43.09090913,474,29/04/21,18
Fernando Larrazabal,0,1,29/04/21,18
Fernando Larrazabal,0,11,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,4.714285719,33,29/04/21,18
Fernando Larrazabal,0,44,29/04/21,18
Fernando Larrazabal,2.636363639,29,29/04/21,18
Fernando Larrazabal,31.125,249,29/04/21,18
Fernando Larrazabal,31.125,249,29/04/21,18
Fernando Larrazabal,0.222222222,2,29/04/21,18
Fernando Larrazabal,31.125,249,29/04/21,18
Fernando Larrazabal,31.125,249,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,7,28,29/04/21,18
Fernando Larrazabal,0,1,29/04/21,18
Fernando Larrazabal,0,0,29/04/21,18
Fernando Larrazabal,0,19,29/04/21,18
Fernando Larrazabal,0.055555556,1,29/04/21,18
Fernando Larrazabal,0,2,29/04/21,18
Fernando Larrazabal,0.083333333,1,29/04/21,18
Fernando Larrazabal,0,8,29/04/21,18
Fernando Larrazabal,2.176470573,37,30/04/21,18
Fernando Larrazabal,0.666666666,2,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,1.454545456,16,30/04/21,18
Fernando Larrazabal,1.454545456,16,30/04/21,18
Fernando Larrazabal,0,145,30/04/21,18
Fernando Larrazabal,0,38,30/04/21,18
Fernando Larrazabal,1.6,8,30/04/21,18
Fernando Larrazabal,0,11,30/04/21,18
Fernando Larrazabal,0.666666668,4,30/04/21,18
Fernando Larrazabal,1,8,30/04/21,18
Fernando Larrazabal,3.75,30,30/04/21,18
Fernando Larrazabal,0.333333333,3,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,145,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,38,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,145,30/04/21,18
Fernando Larrazabal,0,73,30/04/21,18
Fernando Larrazabal,1.500000003,9,30/04/21,18
Fernando Larrazabal,0,73,30/04/21,18
Fernando Larrazabal,0,73,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,0.125,1,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,0,2,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,0,82,30/04/21,18
Fernando Larrazabal,0,7,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,0,38,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,1.666666665,5,30/04/21,18
Fernando Larrazabal,101,202,30/04/21,18
Fernando Larrazabal,53.63636369,590,30/04/21,18
Fernando Larrazabal,0,38,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,0.125,1,30/04/21,18
Fernando Larrazabal,1.666666665,5,30/04/21,18
Fernando Larrazabal,0,18,30/04/21,18
Fernando Larrazabal,2.500000005,15,30/04/21,18
Fernando Larrazabal,0,0,30/04/21,18
Fernando Larrazabal,53.63636369,590,01/05/21,18
Fernando Larrazabal,101,202,01/05/21,18
Fernando Larrazabal,0,20,01/05/21,18
Fernando Larrazabal,0,82,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,53.63636369,590,01/05/21,18
Fernando Larrazabal,53.63636369,590,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,0.8,8,01/05/21,18
Fernando Larrazabal,3.75,30,01/05/21,18
Fernando Larrazabal,0.538461539,7,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,5,20,01/05/21,18
Fernando Larrazabal,32,256,01/05/21,18
Fernando Larrazabal,0,8,01/05/21,18
Fernando Larrazabal,0,92,01/05/21,18
Fernando Larrazabal,3.5,35,01/05/21,18
Fernando Larrazabal,53.63636369,590,01/05/21,18
Fernando Larrazabal,18.28571418,256,01/05/21,18
Fernando Larrazabal,1.75,7,01/05/21,18
Fernando Larrazabal,11.75,94,01/05/21,18
Fernando Larrazabal,0,4,01/05/21,18
Fernando Larrazabal,18.28571418,256,01/05/21,18
Fernando Larrazabal,0,1,01/05/21,18
Fernando Larrazabal,18.28571418,256,01/05/21,18
Fernando Larrazabal,18.28571418,256,01/05/21,18
Fernando Larrazabal,0,65,01/05/21,18
Fernando Larrazabal,0,65,01/05/21,18
Fernando Larrazabal,0,65,01/05/21,18
Fernando Larrazabal,5.066666654,38,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,53.63636369,590,01/05/21,18
Fernando Larrazabal,0,65,01/05/21,18
Fernando Larrazabal,0,27,01/05/21,18
Fernando Larrazabal,5.066666654,38,01/05/21,18
Fernando Larrazabal,13.66666665,41,01/05/21,18
Fernando Larrazabal,13.66666665,41,01/05/21,18
Fernando Larrazabal,0.636363637,7,01/05/21,18
Fernando Larrazabal,1.4,7,01/05/21,18
Fernando Larrazabal,0,92,01/05/21,18
Fernando Larrazabal,0,3,01/05/21,18
Fernando Larrazabal,5.066666654,38,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,0,40,01/05/21,18
Fernando Larrazabal,0,2,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,0,11,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,0,0,01/05/21,18
Fernando Larrazabal,0.6,6,01/05/21,18
Fernando Larrazabal,4.25,34,01/05/21,18
Fernando Larrazabal,0.625,5,01/05/21,18
Fernando Larrazabal,0.166666667,1,01/05/21,18
Fernando Larrazabal,0.166666667,1,01/05/21,18
Fernando Larrazabal,0.833333335,5,01/05/21,18
Fernando Larrazabal,0,22,02/05/21,19
Fernando Larrazabal,0,9,02/05/21,19
Fernando Larrazabal,0,76,02/05/21,19
Fernando Larrazabal,0,38,02/05/21,19
Fernando Larrazabal,0,18,02/05/21,19
Fernando Larrazabal,11.75,94,02/05/21,19
Fernando Larrazabal,18.28571418,256,02/05/21,19
Fernando Larrazabal,5.636363642,31,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0,27,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,1.833333337,11,02/05/21,19
Fernando Larrazabal,7,70,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0.333333333,1,02/05/21,19
Fernando Larrazabal,19.09090911,105,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,7,70,02/05/21,19
Fernando Larrazabal,0,74,02/05/21,19
Fernando Larrazabal,18.28571418,256,02/05/21,19
Fernando Larrazabal,19.09090911,105,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0,74,02/05/21,19
Fernando Larrazabal,1.076923078,7,02/05/21,19
Fernando Larrazabal,0.500000001,3,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0.666666668,4,02/05/21,19
Fernando Larrazabal,7,70,02/05/21,19
Fernando Larrazabal,0.999999999,9,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,19.09090911,105,02/05/21,19
Fernando Larrazabal,3.142857124,44,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,13.66666665,41,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,2.000000002,7,02/05/21,19
Fernando Larrazabal,11.50000002,69,02/05/21,19
Fernando Larrazabal,0,72,02/05/21,19
Fernando Larrazabal,1.5,6,02/05/21,19
Fernando Larrazabal,11.50000002,69,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,11.50000002,69,02/05/21,19
Fernando Larrazabal,11.50000002,69,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,0,0,02/05/21,19
Fernando Larrazabal,11.50000002,69,03/05/21,19
Fernando Larrazabal,1.333333332,12,03/05/21,19
Fernando Larrazabal,0,30,03/05/21,19
Fernando Larrazabal,0,0,03/05/21,19
Fernando Larrazabal,14.92307694,97,03/05/21,19
Fernando Larrazabal,1.333333332,12,03/05/21,19
Fernando Larrazabal,0,0,03/05/21,19
Fernando Larrazabal,0,30,03/05/21,19
Fernando Larrazabal,0.5,1,03/05/21,19
Fernando Larrazabal,0,0,03/05/21,19
Fernando Larrazabal,0,0,03/05/21,19
Fernando Larrazabal,1,10,03/05/21,19
Fernando Larrazabal,0,95,03/05/21,19
Fernando Larrazabal,13,13,03/05/21,19
Fernando Larrazabal,0,0,03/05/21,19
Fernando Larrazabal,4.222222218,38,03/05/21,19
Fernando Larrazabal,0,4,03/05/21,19
Fernando Larrazabal,0,2,03/05/21,19
Fernando Larrazabal,13.63636365,150,03/05/21,19
Fernando Larrazabal,6.92307693,90,03/05/21,19
Fernando Larrazabal,0.1,1,03/05/21,19
