candidato,retweetTimesTrust,retweetTotal,creacion,numSemana
Adrian de la Garza,0,212,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,7.111111104,32,29/03/21,14
Adrian de la Garza,7.111111104,32,29/03/21,14
Adrian de la Garza,7.111111104,32,29/03/21,14
Adrian de la Garza,7.111111104,32,29/03/21,14
Adrian de la Garza,0.111111111,1,29/03/21,14
Adrian de la Garza,0.111111111,1,29/03/21,14
Adrian de la Garza,4.083333317,49,29/03/21,14
Adrian de la Garza,4.083333317,49,29/03/21,14
Adrian de la Garza,0,128,29/03/21,14
Adrian de la Garza,0,128,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,3.666666663,33,29/03/21,14
Adrian de la Garza,3.666666663,33,29/03/21,14
Adrian de la Garza,0,5,29/03/21,14
Adrian de la Garza,0,5,29/03/21,14
Adrian de la Garza,0,48,29/03/21,14
Adrian de la Garza,0,48,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0.166666668,3,29/03/21,14
Adrian de la Garza,0.166666668,3,29/03/21,14
Adrian de la Garza,0.6,3,29/03/21,14
Adrian de la Garza,0.6,3,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,212,29/03/21,14
Adrian de la Garza,0,212,29/03/21,14
Adrian de la Garza,0,32,29/03/21,14
Adrian de la Garza,0,32,29/03/21,14
Adrian de la Garza,7.111111104,32,29/03/21,14
Adrian de la Garza,7.111111104,32,29/03/21,14
Adrian de la Garza,4.636363641,17,29/03/21,14
Adrian de la Garza,4.636363641,17,29/03/21,14
Adrian de la Garza,0.083333333,1,29/03/21,14
Adrian de la Garza,0.083333333,1,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,212,29/03/21,14
Adrian de la Garza,0,212,29/03/21,14
Adrian de la Garza,4.636363641,17,29/03/21,14
Adrian de la Garza,4.636363641,17,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,212,29/03/21,14
Adrian de la Garza,0,212,29/03/21,14
Adrian de la Garza,0,35,29/03/21,14
Adrian de la Garza,0,35,29/03/21,14
Adrian de la Garza,2,8,29/03/21,14
Adrian de la Garza,2,8,29/03/21,14
Adrian de la Garza,0.5,1,29/03/21,14
Adrian de la Garza,0.5,1,29/03/21,14
Adrian de la Garza,0,35,29/03/21,14
Adrian de la Garza,0,35,29/03/21,14
Adrian de la Garza,0,26,29/03/21,14
Adrian de la Garza,0,26,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,0,0,29/03/21,14
Adrian de la Garza,7.090909098,39,30/03/21,14
Adrian de la Garza,0,212,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,0,5,30/03/21,14
Adrian de la Garza,2.999999997,27,30/03/21,14
Adrian de la Garza,0,257,30/03/21,14
Adrian de la Garza,0,78,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,7.090909098,39,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,0,212,30/03/21,14
Adrian de la Garza,0,257,30/03/21,14
Adrian de la Garza,3.9,39,30/03/21,14
Adrian de la Garza,2.1,21,30/03/21,14
Adrian de la Garza,0,257,30/03/21,14
Adrian de la Garza,3.9,39,30/03/21,14
Adrian de la Garza,0,128,30/03/21,14
Adrian de la Garza,0,257,30/03/21,14
Adrian de la Garza,2.999999997,27,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,0,212,30/03/21,14
Adrian de la Garza,0,6,30/03/21,14
Adrian de la Garza,3.9,39,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,0,257,30/03/21,14
Adrian de la Garza,0,6,30/03/21,14
Adrian de la Garza,4.857142862,17,30/03/21,14
Adrian de la Garza,0,25,30/03/21,14
Adrian de la Garza,0,25,30/03/21,14
Adrian de la Garza,0,25,30/03/21,14
Adrian de la Garza,3.909090913,43,30/03/21,14
Adrian de la Garza,4.857142862,17,30/03/21,14
Adrian de la Garza,0.071428571,1,30/03/21,14
Adrian de la Garza,0.166666667,1,30/03/21,14
Adrian de la Garza,0,44,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,4.777777773,43,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,4.777777773,43,30/03/21,14
Adrian de la Garza,4.777777773,43,30/03/21,14
Adrian de la Garza,0,44,30/03/21,14
Adrian de la Garza,0,44,30/03/21,14
Adrian de la Garza,2.545454548,28,30/03/21,14
Adrian de la Garza,4.777777773,43,30/03/21,14
Adrian de la Garza,0,36,30/03/21,14
Adrian de la Garza,0,25,30/03/21,14
Adrian de la Garza,0.333333334,2,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,0,46,30/03/21,14
Adrian de la Garza,2.545454548,28,30/03/21,14
Adrian de la Garza,0,78,30/03/21,14
Adrian de la Garza,0,0,30/03/21,14
Adrian de la Garza,31.4,157,30/03/21,14
Adrian de la Garza,0,44,30/03/21,14
Adrian de la Garza,0,44,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,8,31/03/21,14
Adrian de la Garza,0,1,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,2,31/03/21,14
Adrian de la Garza,0,1,31/03/21,14
Adrian de la Garza,3.181818185,35,31/03/21,14
Adrian de la Garza,31.4,157,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,31.4,157,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,128,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,5.666666678,34,31/03/21,14
Adrian de la Garza,2.153846156,28,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,0,0,31/03/21,14
Adrian de la Garza,3.181818185,35,31/03/21,14
Adrian de la Garza,2.583333323,31,31/03/21,14
Adrian de la Garza,0,11,31/03/21,14
Adrian de la Garza,0,11,31/03/21,14
Adrian de la Garza,0.75,3,31/03/21,14
Adrian de la Garza,0,29,31/03/21,14
Adrian de la Garza,0,29,31/03/21,14
Adrian de la Garza,0,60,31/03/21,14
Adrian de la Garza,0,45,31/03/21,14
Adrian de la Garza,0.153846154,1,31/03/21,14
Adrian de la Garza,1.7,17,31/03/21,14
Adrian de la Garza,3.500000007,21,31/03/21,14
Adrian de la Garza,0.214285714,1,31/03/21,14
Adrian de la Garza,1.749999993,21,01/04/21,14
Adrian de la Garza,0,21,01/04/21,14
Adrian de la Garza,12.2,61,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0.047619048,1,01/04/21,14
Adrian de la Garza,4.61538462,30,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0.076923077,1,01/04/21,14
Adrian de la Garza,0.076923077,1,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,1.75,28,01/04/21,14
Adrian de la Garza,0,6,01/04/21,14
Adrian de la Garza,1.75,28,01/04/21,14
Adrian de la Garza,13.5,54,01/04/21,14
Adrian de la Garza,0,6,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,38,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,1,01/04/21,14
Adrian de la Garza,0,1,01/04/21,14
Adrian de la Garza,0,5,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,7.666666659,69,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,36,01/04/21,14
Adrian de la Garza,0,60,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,0,01/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,3.375,27,02/04/21,14
Adrian de la Garza,3.375,27,02/04/21,14
Adrian de la Garza,0,4,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0.083333333,1,02/04/21,14
Adrian de la Garza,0,25,02/04/21,14
Adrian de la Garza,6.000000006,39,02/04/21,14
Adrian de la Garza,3.375,27,02/04/21,14
Adrian de la Garza,0,1,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,13.1818182,29,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,2.749999989,33,02/04/21,14
Adrian de la Garza,7.111111104,32,02/04/21,14
Adrian de la Garza,4.636363641,17,02/04/21,14
Adrian de la Garza,3.999999996,36,02/04/21,14
Adrian de la Garza,0,7,02/04/21,14
Adrian de la Garza,2.3,23,02/04/21,14
Adrian de la Garza,7.5,30,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,6.25,25,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,7.5,30,02/04/21,14
Adrian de la Garza,0.555555555,5,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,10.99999999,99,02/04/21,14
Adrian de la Garza,10.99999999,99,02/04/21,14
Adrian de la Garza,0.24,6,02/04/21,14
Adrian de la Garza,3.222222219,29,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,10.99999999,99,02/04/21,14
Adrian de la Garza,10.99999999,99,02/04/21,14
Adrian de la Garza,2.09523809,22,02/04/21,14
Adrian de la Garza,0,4,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0,0,02/04/21,14
Adrian de la Garza,0.090909091,1,02/04/21,14
Adrian de la Garza,0,21,02/04/21,14
Adrian de la Garza,0,5,03/04/21,14
Adrian de la Garza,0,44,03/04/21,14
Adrian de la Garza,2.9,29,03/04/21,14
Adrian de la Garza,0,2,03/04/21,14
Adrian de la Garza,1,1,03/04/21,14
Adrian de la Garza,0,44,03/04/21,14
Adrian de la Garza,10.99999999,99,03/04/21,14
Adrian de la Garza,0.272727273,3,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,10.99999999,99,03/04/21,14
Adrian de la Garza,0,5,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,9.99999999,30,03/04/21,14
Adrian de la Garza,12.2,61,03/04/21,14
Adrian de la Garza,0,38,03/04/21,14
Adrian de la Garza,1.25,5,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,1,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,14.00000001,77,03/04/21,14
Adrian de la Garza,0.2,2,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,0,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,1.153846155,5,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,415,03/04/21,14
Adrian de la Garza,0,35,04/04/21,15
Adrian de la Garza,14.85714287,104,04/04/21,15
Adrian de la Garza,14.85714287,104,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,14.85714287,104,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,415,04/04/21,15
Adrian de la Garza,5.333333336,8,04/04/21,15
Adrian de la Garza,0,2,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,3.555555552,32,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,36,04/04/21,15
Adrian de la Garza,0,1,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,34,04/04/21,15
Adrian de la Garza,0,0,04/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,38,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,8,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,33,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,156,05/04/21,15
Adrian de la Garza,0,33,05/04/21,15
Adrian de la Garza,0.055555556,1,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,9.75,156,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,33,05/04/21,15
Adrian de la Garza,1.4375,23,05/04/21,15
Adrian de la Garza,0,38,05/04/21,15
Adrian de la Garza,0,27,05/04/21,15
Adrian de la Garza,0,129,05/04/21,15
Adrian de la Garza,0,3,05/04/21,15
Adrian de la Garza,9.75,156,05/04/21,15
Adrian de la Garza,0,3,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,1.705882341,29,05/04/21,15
Adrian de la Garza,9.75,156,05/04/21,15
Adrian de la Garza,0,129,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,10.00000002,60,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,9.75,156,05/04/21,15
Adrian de la Garza,2.818181821,31,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,2.000000004,12,05/04/21,15
Adrian de la Garza,2.266666678,34,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,1.692307694,22,05/04/21,15
Adrian de la Garza,1.692307694,22,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0.642857142,6,05/04/21,15
Adrian de la Garza,0.545454546,6,05/04/21,15
Adrian de la Garza,0,129,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0.545454546,6,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,7,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,47,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,47,05/04/21,15
Adrian de la Garza,2.833333339,17,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,10.00000002,60,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,1.733333342,26,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,7.75,31,05/04/21,15
Adrian de la Garza,0,31,05/04/21,15
Adrian de la Garza,10.00000002,60,05/04/21,15
Adrian de la Garza,1.692307694,22,05/04/21,15
Adrian de la Garza,0.75,6,05/04/21,15
Adrian de la Garza,17.57142847,246,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,2.3125,37,05/04/21,15
Adrian de la Garza,0,714,05/04/21,15
Adrian de la Garza,2.3125,37,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,0,0,05/04/21,15
Adrian de la Garza,2,4,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,2.000000004,12,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,31,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,1.647058812,28,06/04/21,15
Adrian de la Garza,1.733333342,26,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,0,47,06/04/21,15
Adrian de la Garza,2.3125,37,06/04/21,15
Adrian de la Garza,0,52,06/04/21,15
Adrian de la Garza,7.75,31,06/04/21,15
Adrian de la Garza,0,3,06/04/21,15
Adrian de la Garza,3.777777774,17,06/04/21,15
Adrian de la Garza,17.57142847,246,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,2.833333339,17,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,2,06/04/21,15
Adrian de la Garza,0,714,06/04/21,15
Adrian de la Garza,5.333333328,16,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,14,35,06/04/21,15
Adrian de la Garza,14,35,06/04/21,15
Adrian de la Garza,3.33333334,20,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,36,06/04/21,15
Adrian de la Garza,0,83,06/04/21,15
Adrian de la Garza,1.333333332,12,06/04/21,15
Adrian de la Garza,0,36,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,2.461538464,32,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,4,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0.111111111,1,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,2.000000002,11,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,17,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,7.111111104,32,06/04/21,15
Adrian de la Garza,1.249999995,15,06/04/21,15
Adrian de la Garza,0,0,06/04/21,15
Adrian de la Garza,7.363636371,27,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,20.23076925,263,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,38,07/04/21,15
Adrian de la Garza,1.249999995,15,07/04/21,15
Adrian de la Garza,1.249999995,15,07/04/21,15
Adrian de la Garza,0.444444444,4,07/04/21,15
Adrian de la Garza,0,83,07/04/21,15
Adrian de la Garza,0,38,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,1.076923078,14,07/04/21,15
Adrian de la Garza,1.166666662,14,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,2.461538464,32,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,2.555555553,23,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,41,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,1,07/04/21,15
Adrian de la Garza,1.25,10,07/04/21,15
Adrian de la Garza,0.333333332,4,07/04/21,15
Adrian de la Garza,0.625,5,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,0,11,07/04/21,15
Adrian de la Garza,0,8,07/04/21,15
Adrian de la Garza,12.26666668,46,07/04/21,15
Adrian de la Garza,9.727272737,107,07/04/21,15
Adrian de la Garza,0,1,07/04/21,15
Adrian de la Garza,0,28,07/04/21,15
Adrian de la Garza,9.727272737,107,07/04/21,15
Adrian de la Garza,1.083333329,13,07/04/21,15
Adrian de la Garza,9.727272737,107,07/04/21,15
Adrian de la Garza,9.727272737,107,07/04/21,15
Adrian de la Garza,0,0,07/04/21,15
Adrian de la Garza,9.727272737,107,07/04/21,15
Adrian de la Garza,2.461538464,32,07/04/21,15
Adrian de la Garza,9.727272737,107,07/04/21,15
Adrian de la Garza,0.076923077,1,07/04/21,15
Adrian de la Garza,1.8,18,08/04/21,15
Adrian de la Garza,20.23076925,263,08/04/21,15
Adrian de la Garza,20.23076925,263,08/04/21,15
Adrian de la Garza,0,2,08/04/21,15
Adrian de la Garza,2.22222222,20,08/04/21,15
Adrian de la Garza,0,83,08/04/21,15
Adrian de la Garza,0,1,08/04/21,15
Adrian de la Garza,0,5,08/04/21,15
Adrian de la Garza,0.111111111,1,08/04/21,15
Adrian de la Garza,0,35,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,5,08/04/21,15
Adrian de la Garza,20.23076925,263,08/04/21,15
Adrian de la Garza,9.727272737,107,08/04/21,15
Adrian de la Garza,0,11,08/04/21,15
Adrian de la Garza,1.647058812,28,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,3.142857146,22,08/04/21,15
Adrian de la Garza,20.23076925,263,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,12.26666668,46,08/04/21,15
Adrian de la Garza,1.8,18,08/04/21,15
Adrian de la Garza,0,35,08/04/21,15
Adrian de la Garza,0.208333333,1,08/04/21,15
Adrian de la Garza,2.166666671,13,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,121,08/04/21,15
Adrian de la Garza,0,121,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,2,08/04/21,15
Adrian de la Garza,5.181818187,57,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,0,17,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,2.428571431,17,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,8.222222214,37,08/04/21,15
Adrian de la Garza,8.222222214,37,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,5,50,08/04/21,15
Adrian de la Garza,0,0,08/04/21,15
Adrian de la Garza,0,25,08/04/21,15
Adrian de la Garza,0,25,08/04/21,15
Adrian de la Garza,3.222222219,29,08/04/21,15
Adrian de la Garza,2.49999999,30,08/04/21,15
Adrian de la Garza,5.181818187,57,08/04/21,15
Adrian de la Garza,2.090909093,23,09/04/21,15
Adrian de la Garza,5.181818187,57,09/04/21,15
Adrian de la Garza,0,17,09/04/21,15
Adrian de la Garza,5.181818187,57,09/04/21,15
Adrian de la Garza,0,37,09/04/21,15
Adrian de la Garza,0,121,09/04/21,15
Adrian de la Garza,0,37,09/04/21,15
Adrian de la Garza,2.090909093,23,09/04/21,15
Adrian de la Garza,2.090909093,23,09/04/21,15
Adrian de la Garza,0,39,09/04/21,15
Adrian de la Garza,5,50,09/04/21,15
Adrian de la Garza,5.181818187,57,09/04/21,15
Adrian de la Garza,0,173,09/04/21,15
Adrian de la Garza,0,1,09/04/21,15
Adrian de la Garza,9.666666686,58,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0.090909091,1,09/04/21,15
Adrian de la Garza,0,8,09/04/21,15
Adrian de la Garza,0,38,09/04/21,15
Adrian de la Garza,0.083333333,1,09/04/21,15
Adrian de la Garza,3.142857124,44,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,2.30769231,15,09/04/21,15
Adrian de la Garza,0,173,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0,93,09/04/21,15
Adrian de la Garza,0.25,1,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
Adrian de la Garza,0,0,09/04/21,15
