candidato,retweetTimesFear,retweetTotal,creacion,numSemana
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,1.363636365,15,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,0,745,24/03/21,13
Clara Luz Flores,0,14,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,108.909091,1198,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,471,24/03/21,13
Clara Luz Flores,31.44444441,283,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,3.428571432,12,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,6.75,27,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0.636363637,7,24/03/21,13
Clara Luz Flores,0,31,24/03/21,13
Clara Luz Flores,0,548,24/03/21,13
Clara Luz Flores,0.2,2,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,210,24/03/21,13
Clara Luz Flores,9.6,48,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,471,24/03/21,13
Clara Luz Flores,51.93333359,779,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,399,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,31.6,158,24/03/21,13
Clara Luz Flores,0,1334,24/03/21,13
Clara Luz Flores,0,26,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,747,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,15,24/03/21,13
Clara Luz Flores,0,11,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,942,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,305,24/03/21,13
Clara Luz Flores,0,318,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0.2,1,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,204,24/03/21,13
Clara Luz Flores,0,51,24/03/21,13
Clara Luz Flores,10.07692309,131,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,6,24/03/21,13
Clara Luz Flores,2,4,24/03/21,13
Clara Luz Flores,0,1334,24/03/21,13
Clara Luz Flores,0,193,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,7,24/03/21,13
Clara Luz Flores,0.214285713,3,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,150.6,1506,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,542,24/03/21,13
Clara Luz Flores,0,115,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,1334,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,69,24/03/21,13
Clara Luz Flores,0,109,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,69,24/03/21,13
Clara Luz Flores,0,482,24/03/21,13
Clara Luz Flores,0,442,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,942,24/03/21,13
Clara Luz Flores,0,154,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,19.33333326,232,24/03/21,13
Clara Luz Flores,0,398,24/03/21,13
Clara Luz Flores,0,1284,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,69,24/03/21,13
Clara Luz Flores,0,747,24/03/21,13
Clara Luz Flores,48.0000001,288,24/03/21,13
Clara Luz Flores,1.461538463,19,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,459,24/03/21,13
Clara Luz Flores,0,542,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,286,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,15.33333346,276,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,70,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,137,24/03/21,13
Clara Luz Flores,0,18,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,24.33333338,146,24/03/21,13
Clara Luz Flores,0,548,24/03/21,13
Clara Luz Flores,19.30769233,251,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,318,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,507,24/03/21,13
Clara Luz Flores,0,672,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,115,24/03/21,13
Clara Luz Flores,5.733333362,86,24/03/21,13
Clara Luz Flores,0,49,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,165,24/03/21,13
Clara Luz Flores,0,16,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,3,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,810,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.2,1,24/03/21,13
Clara Luz Flores,0,672,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,345,24/03/21,13
Clara Luz Flores,0,10,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0.095238095,1,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,12,24/03/21,13
Clara Luz Flores,24.30769233,316,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,27,24/03/21,13
Clara Luz Flores,51.93333359,779,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,471,24/03/21,13
Clara Luz Flores,0.1,1,24/03/21,13
Clara Luz Flores,150.6,1506,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,19.30769233,251,24/03/21,13
Clara Luz Flores,0,191,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,157,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,10,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,0,345,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,35.875,287,24/03/21,13
Clara Luz Flores,0,477,24/03/21,13
Clara Luz Flores,0,485,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,177,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,3,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,398,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,0,165,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,78,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,31.6,158,24/03/21,13
Clara Luz Flores,0,810,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,150.6,1506,24/03/21,13
Clara Luz Flores,0,481,24/03/21,13
Clara Luz Flores,0,8,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,3,24/03/21,13
Clara Luz Flores,108.909091,1198,24/03/21,13
Clara Luz Flores,0,1284,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,942,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,7,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1334,24/03/21,13
Clara Luz Flores,10.83333335,65,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1284,24/03/21,13
Clara Luz Flores,0.583333338,14,24/03/21,13
Clara Luz Flores,0.538461539,7,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,351,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,442,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,942,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,16,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,15,24/03/21,13
Clara Luz Flores,51.93333359,779,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,9.6,48,24/03/21,13
Clara Luz Flores,0,15,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,15,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,745,24/03/21,13
Clara Luz Flores,0.08,1,24/03/21,13
Clara Luz Flores,0,200,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,482,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,5,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,154,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,78,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0.2,2,24/03/21,13
Clara Luz Flores,0,1334,24/03/21,13
Clara Luz Flores,0,318,24/03/21,13
Clara Luz Flores,0,12,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,108.909091,1198,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,14,24/03/21,13
Clara Luz Flores,108.909091,1198,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,0,942,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,351,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,136,24/03/21,13
Clara Luz Flores,0,507,24/03/21,13
Clara Luz Flores,0,745,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,482,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1284,24/03/21,13
Clara Luz Flores,0,11,24/03/21,13
Clara Luz Flores,0.363636364,4,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,59.25,474,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,31.44444441,283,24/03/21,13
Clara Luz Flores,108.909091,1198,24/03/21,13
Clara Luz Flores,0,507,24/03/21,13
Clara Luz Flores,0,462,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.2,1,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,24.33333338,146,24/03/21,13
Clara Luz Flores,15.33333346,276,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,548,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,51.93333359,779,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,399,24/03/21,13
Clara Luz Flores,0,157,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,104,24/03/21,13
Clara Luz Flores,0,41,24/03/21,13
Clara Luz Flores,0,482,24/03/21,13
Clara Luz Flores,0,459,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,462,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,507,24/03/21,13
Clara Luz Flores,31.44444441,283,24/03/21,13
Clara Luz Flores,0,24,24/03/21,13
Clara Luz Flores,0,58,24/03/21,13
Clara Luz Flores,0,200,24/03/21,13
Clara Luz Flores,34.42857146,241,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,94.54545464,520,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,48.0000001,288,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,1284,24/03/21,13
Clara Luz Flores,0.692307693,9,24/03/21,13
Clara Luz Flores,150.6,1506,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,1284,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,0,442,24/03/21,13
Clara Luz Flores,0,75,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,401,24/03/21,13
Clara Luz Flores,0,482,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,345,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,0,401,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,507,24/03/21,13
Clara Luz Flores,34.42857146,241,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,2.4,8,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,399,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,0,8,24/03/21,13
Clara Luz Flores,0,486,24/03/21,13
Clara Luz Flores,19.30769233,251,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,0,401,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,0,9,24/03/21,13
Clara Luz Flores,0,104,24/03/21,13
Clara Luz Flores,0,51,24/03/21,13
Clara Luz Flores,0,610,24/03/21,13
Clara Luz Flores,0,354,24/03/21,13
Clara Luz Flores,0,482,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,471,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0.083333333,1,24/03/21,13
Clara Luz Flores,0,486,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,48,24/03/21,13
Clara Luz Flores,1.000000001,11,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,345,24/03/21,13
Clara Luz Flores,31.44444441,283,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,481,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,11,24/03/21,13
Clara Luz Flores,0,129,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,150.6,1506,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,14,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,63.83333308,766,24/03/21,13
Clara Luz Flores,0,13,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0,1334,24/03/21,13
Clara Luz Flores,4.5,45,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,32.14285695,450,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,1.75,14,24/03/21,13
Clara Luz Flores,0,26,24/03/21,13
Clara Luz Flores,0,462,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,2.49999999,30,24/03/21,13
Clara Luz Flores,0,104,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,44,24/03/21,13
Clara Luz Flores,39.8,199,24/03/21,13
Clara Luz Flores,0.307692308,2,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,332,24/03/21,13
Clara Luz Flores,0.1,1,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,51.93333359,779,24/03/21,13
Clara Luz Flores,0,810,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,157,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,103.2,516,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0.4,2,24/03/21,13
Clara Luz Flores,0,136,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,442,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,346,24/03/21,13
Clara Luz Flores,0,135,24/03/21,13
Clara Luz Flores,0,6,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,0,507,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,471,24/03/21,13
Clara Luz Flores,103.2,516,24/03/21,13
Clara Luz Flores,0,48,24/03/21,13
Clara Luz Flores,27.72727275,305,24/03/21,13
Clara Luz Flores,0,398,24/03/21,13
Clara Luz Flores,0,200,24/03/21,13
Clara Luz Flores,0,204,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,747,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,108.909091,1198,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,2.49999999,30,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,113,24/03/21,13
Clara Luz Flores,0,672,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,121,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,0.0625,1,24/03/21,13
Clara Luz Flores,0,542,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,150.6,1506,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,223,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,1.75,14,24/03/21,13
Clara Luz Flores,0,145,24/03/21,13
Clara Luz Flores,0,6,24/03/21,13
Clara Luz Flores,0,11,24/03/21,13
Clara Luz Flores,63.83333308,766,24/03/21,13
Clara Luz Flores,0,745,24/03/21,13
Clara Luz Flores,0,16,24/03/21,13
Clara Luz Flores,150.6,1506,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,51.93333359,779,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,0,858,24/03/21,13
Clara Luz Flores,0,672,24/03/21,13
Clara Luz Flores,0,5,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,2438,24/03/21,13
Clara Luz Flores,35.875,287,24/03/21,13
Clara Luz Flores,0,145,24/03/21,13
Clara Luz Flores,0,399,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,145,24/03/21,13
Clara Luz Flores,0,1210,24/03/21,13
Clara Luz Flores,0,135,24/03/21,13
Clara Luz Flores,0,145,24/03/21,13
Clara Luz Flores,51.93333359,779,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,992,24/03/21,13
Clara Luz Flores,0,672,24/03/21,13
Clara Luz Flores,0,481,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,318,24/03/21,13
Clara Luz Flores,99.57142867,697,24/03/21,13
Clara Luz Flores,0,654,24/03/21,13
Clara Luz Flores,0,13,24/03/21,13
Clara Luz Flores,0,191,24/03/21,13
Clara Luz Flores,31.44444441,283,24/03/21,13
Clara Luz Flores,0.111111111,3,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,260.9230772,3392,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.111111111,1,24/03/21,13
Clara Luz Flores,0,942,24/03/21,13
Clara Luz Flores,739.5,5916,24/03/21,13
Clara Luz Flores,0,1226,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,802,24/03/21,13
Clara Luz Flores,0.08,2,24/03/21,13
Clara Luz Flores,0.428571429,3,24/03/21,13
Clara Luz Flores,0,2,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,108.2307693,1407,24/03/21,13
Clara Luz Flores,0.09090909,2,24/03/21,13
Clara Luz Flores,289,1445,24/03/21,13
Clara Luz Flores,1359,5436,24/03/21,13
Clara Luz Flores,0,0,24/03/21,13
Clara Luz Flores,0.052631579,1,24/03/21,13
Clara Luz Flores,27.72727275,305,24/03/21,13
Clara Luz Flores,0,165,24/03/21,13
Clara Luz Flores,0,1112,24/03/21,13
Clara Luz Flores,0,9577,24/03/21,13
Clara Luz Flores,0,1,24/03/21,13
Clara Luz Flores,0,145,24/03/21,13
Clara Luz Flores,0,747,24/03/21,13
