candidato,retweetTimesPositivity,retweetTotal,creacion,numSemana
Adrian de la Garza,6.258,21,01/03/21,10
Adrian de la Garza,6.258,21,01/03/21,10
Adrian de la Garza,0,24,01/03/21,10
Adrian de la Garza,0,1,01/03/21,10
Adrian de la Garza,0,19,01/03/21,10
Adrian de la Garza,0,3,01/03/21,10
Adrian de la Garza,0,19,01/03/21,10
Adrian de la Garza,0,19,01/03/21,10
Adrian de la Garza,0,19,01/03/21,10
Adrian de la Garza,4.68,20,01/03/21,10
Adrian de la Garza,0,0,01/03/21,10
Adrian de la Garza,0.174,2,01/03/21,10
Adrian de la Garza,0,29,01/03/21,10
Adrian de la Garza,0,0,02/03/21,10
Adrian de la Garza,0,29,02/03/21,10
Adrian de la Garza,5.166,21,02/03/21,10
Adrian de la Garza,12.576,32,02/03/21,10
Adrian de la Garza,12.576,32,02/03/21,10
Adrian de la Garza,1.295,7,02/03/21,10
Adrian de la Garza,0.222,1,02/03/21,10
Adrian de la Garza,0,0,02/03/21,10
Adrian de la Garza,0,3,02/03/21,10
Adrian de la Garza,0,0,02/03/21,10
Adrian de la Garza,0,0,03/03/21,10
Adrian de la Garza,0.263,1,03/03/21,10
Adrian de la Garza,0.172,1,03/03/21,10
Adrian de la Garza,0,0,03/03/21,10
Adrian de la Garza,0,0,03/03/21,10
Adrian de la Garza,0,5,03/03/21,10
Adrian de la Garza,0,2,03/03/21,10
Adrian de la Garza,4.884,22,03/03/21,10
Adrian de la Garza,0.19,2,03/03/21,10
Adrian de la Garza,6.12,15,03/03/21,10
Adrian de la Garza,5.235,15,03/03/21,10
Adrian de la Garza,8.448,24,03/03/21,10
Adrian de la Garza,0,6,03/03/21,10
Adrian de la Garza,0,1,03/03/21,10
Adrian de la Garza,3.834,18,03/03/21,10
Adrian de la Garza,0,6,03/03/21,10
Adrian de la Garza,0,0,03/03/21,10
Adrian de la Garza,3.834,18,03/03/21,10
Adrian de la Garza,0,20,03/03/21,10
Adrian de la Garza,0,5,04/03/21,10
Adrian de la Garza,0,5,04/03/21,10
Adrian de la Garza,7.72,20,04/03/21,10
Adrian de la Garza,0,5,04/03/21,10
Adrian de la Garza,0,0,04/03/21,10
Adrian de la Garza,2.457,27,04/03/21,10
Adrian de la Garza,2.457,27,04/03/21,10
Adrian de la Garza,6.748,14,04/03/21,10
Adrian de la Garza,8.715,21,04/03/21,10
Adrian de la Garza,3.492,18,04/03/21,10
Adrian de la Garza,8.715,21,04/03/21,10
Adrian de la Garza,0,0,04/03/21,10
Adrian de la Garza,0,0,04/03/21,10
Adrian de la Garza,0.564,2,04/03/21,10
Adrian de la Garza,0,0,04/03/21,10
Adrian de la Garza,0.304,2,05/03/21,10
Adrian de la Garza,0,2,05/03/21,10
Adrian de la Garza,8.715,21,05/03/21,10
Adrian de la Garza,0,6,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,6,05/03/21,10
Adrian de la Garza,0,47,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,47,05/03/21,10
Adrian de la Garza,0,2,05/03/21,10
Adrian de la Garza,0,1,05/03/21,10
Adrian de la Garza,6.634,31,05/03/21,10
Adrian de la Garza,1.224,8,05/03/21,10
Adrian de la Garza,0,136,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,6.634,31,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.13,2,05/03/21,10
Adrian de la Garza,0,47,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.168,2,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,7.068,31,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.185,1,05/03/21,10
Adrian de la Garza,0,150,05/03/21,10
Adrian de la Garza,0,44,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.191,1,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.19,1,05/03/21,10
Adrian de la Garza,0,44,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,44,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,44,05/03/21,10
Adrian de la Garza,0,47,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.627,3,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,6.78,12,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,11.583,81,05/03/21,10
Adrian de la Garza,7.614,81,05/03/21,10
Adrian de la Garza,1.767,19,05/03/21,10
Adrian de la Garza,2.368,4,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.179,1,05/03/21,10
Adrian de la Garza,0.153,1,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,7.614,81,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,7.614,81,05/03/21,10
Adrian de la Garza,1.334,23,05/03/21,10
Adrian de la Garza,3.791,17,05/03/21,10
Adrian de la Garza,2.208,6,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,4.06,20,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,7.614,81,05/03/21,10
Adrian de la Garza,7.614,81,05/03/21,10
Adrian de la Garza,0,5,05/03/21,10
Adrian de la Garza,0,47,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0.392,4,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,150,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,3.762,38,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,6.707,19,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,47,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,2,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,0,0,05/03/21,10
Adrian de la Garza,11.47,31,05/03/21,10
Adrian de la Garza,2.548,26,05/03/21,10
Adrian de la Garza,6.63,34,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,6.63,34,06/03/21,10
Adrian de la Garza,0.364,4,06/03/21,10
Adrian de la Garza,1.334,23,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,9.114,21,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0.344,1,06/03/21,10
Adrian de la Garza,6.707,19,06/03/21,10
Adrian de la Garza,0,3,06/03/21,10
Adrian de la Garza,8.19,26,06/03/21,10
Adrian de la Garza,0,2,06/03/21,10
Adrian de la Garza,12.126,43,06/03/21,10
Adrian de la Garza,12.126,43,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,2.208,6,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0.255,1,06/03/21,10
Adrian de la Garza,0,20,06/03/21,10
Adrian de la Garza,12.09,31,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0,20,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,10.57,35,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,7.525,25,06/03/21,10
Adrian de la Garza,12.42,27,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,10.57,35,06/03/21,10
Adrian de la Garza,0,150,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,7.525,25,06/03/21,10
Adrian de la Garza,0,47,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,2.368,4,06/03/21,10
Adrian de la Garza,0,27,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,12.126,43,06/03/21,10
Adrian de la Garza,0,0,06/03/21,10
Adrian de la Garza,5.22,20,06/03/21,10
Adrian de la Garza,7.21,35,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,12.997,41,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,9.24,22,07/03/21,11
Adrian de la Garza,8.02,20,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,8.02,20,07/03/21,11
Adrian de la Garza,0,6,07/03/21,11
Adrian de la Garza,7.614,81,07/03/21,11
Adrian de la Garza,0,4,07/03/21,11
Adrian de la Garza,9.24,22,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,11,07/03/21,11
Adrian de la Garza,0,47,07/03/21,11
Adrian de la Garza,4.608,36,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,0,07/03/21,11
Adrian de la Garza,0,26,07/03/21,11
Adrian de la Garza,0,7,07/03/21,11
Adrian de la Garza,5.207,41,08/03/21,11
Adrian de la Garza,0.384,3,08/03/21,11
Adrian de la Garza,0.384,3,08/03/21,11
Adrian de la Garza,0.357,3,08/03/21,11
Adrian de la Garza,12.243,53,08/03/21,11
Adrian de la Garza,0,41,08/03/21,11
Adrian de la Garza,0,1,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,0.666,3,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,3.404,23,08/03/21,11
Adrian de la Garza,10.304,28,08/03/21,11
Adrian de la Garza,11.616,66,08/03/21,11
Adrian de la Garza,10.304,28,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,1.465,5,08/03/21,11
Adrian de la Garza,0,19,08/03/21,11
Adrian de la Garza,5.84,40,08/03/21,11
Adrian de la Garza,0,19,08/03/21,11
Adrian de la Garza,0,3,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,5.082,22,08/03/21,11
Adrian de la Garza,4.72,40,08/03/21,11
Adrian de la Garza,0,0,08/03/21,11
Adrian de la Garza,5.082,22,08/03/21,11
Adrian de la Garza,4.72,40,08/03/21,11
Adrian de la Garza,5.082,22,08/03/21,11
Adrian de la Garza,4.72,40,09/03/21,11
Adrian de la Garza,0,25,09/03/21,11
Adrian de la Garza,0,0,09/03/21,11
Adrian de la Garza,0,0,09/03/21,11
Adrian de la Garza,0,58,09/03/21,11
Adrian de la Garza,0,0,09/03/21,11
Adrian de la Garza,0,58,09/03/21,11
Adrian de la Garza,0,58,09/03/21,11
Adrian de la Garza,0,0,09/03/21,11
Adrian de la Garza,0,0,09/03/21,11
Adrian de la Garza,8.88,80,09/03/21,11
Adrian de la Garza,8.88,80,09/03/21,11
Adrian de la Garza,0.452,1,09/03/21,11
Adrian de la Garza,4.216,34,09/03/21,11
Adrian de la Garza,4.216,34,09/03/21,11
Adrian de la Garza,0,0,09/03/21,11
Adrian de la Garza,8.88,80,09/03/21,11
Adrian de la Garza,0,58,09/03/21,11
Adrian de la Garza,4.12,20,09/03/21,11
Adrian de la Garza,7.906,67,09/03/21,11
Adrian de la Garza,6.75,25,10/03/21,11
Adrian de la Garza,7.656,44,10/03/21,11
Adrian de la Garza,7.656,44,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,36.385,95,10/03/21,11
Adrian de la Garza,7.656,44,10/03/21,11
Adrian de la Garza,0,7,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,34.105,95,10/03/21,11
Adrian de la Garza,0,1,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,0,1,10/03/21,11
Adrian de la Garza,34.105,95,10/03/21,11
Adrian de la Garza,0,1,10/03/21,11
Adrian de la Garza,7.906,67,10/03/21,11
Adrian de la Garza,10.57,35,10/03/21,11
Adrian de la Garza,8.786,23,10/03/21,11
Adrian de la Garza,6.75,25,10/03/21,11
Adrian de la Garza,10.584,28,10/03/21,11
Adrian de la Garza,5.28,16,10/03/21,11
Adrian de la Garza,0.34,4,10/03/21,11
Adrian de la Garza,0,3,10/03/21,11
Adrian de la Garza,4.56,15,10/03/21,11
Adrian de la Garza,0.26,2,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,11.872,53,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,11.872,53,10/03/21,11
Adrian de la Garza,1.443,13,10/03/21,11
Adrian de la Garza,5.535,45,10/03/21,11
Adrian de la Garza,5.535,45,10/03/21,11
Adrian de la Garza,2.852,23,10/03/21,11
Adrian de la Garza,2.852,23,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,0,55,10/03/21,11
Adrian de la Garza,0,6,10/03/21,11
Adrian de la Garza,0,55,10/03/21,11
Adrian de la Garza,0,0,10/03/21,11
Adrian de la Garza,4.619,31,11/03/21,11
Adrian de la Garza,10.488,38,11/03/21,11
Adrian de la Garza,10.488,38,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,9.792,24,11/03/21,11
Adrian de la Garza,0,3,11/03/21,11
Adrian de la Garza,0.287,1,11/03/21,11
Adrian de la Garza,0,2,11/03/21,11
Adrian de la Garza,6.75,25,11/03/21,11
Adrian de la Garza,4.12,20,11/03/21,11
Adrian de la Garza,10.488,38,11/03/21,11
Adrian de la Garza,9.792,24,11/03/21,11
Adrian de la Garza,10.488,38,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,7.887,33,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,7.887,33,11/03/21,11
Adrian de la Garza,0,2,11/03/21,11
Adrian de la Garza,0,4,11/03/21,11
Adrian de la Garza,0.298,2,11/03/21,11
Adrian de la Garza,0,1,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,0,1,11/03/21,11
Adrian de la Garza,0,55,11/03/21,11
Adrian de la Garza,0.32,1,11/03/21,11
Adrian de la Garza,1.074,3,11/03/21,11
Adrian de la Garza,4.07,37,11/03/21,11
Adrian de la Garza,0.304,1,11/03/21,11
Adrian de la Garza,10.584,54,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,0,0,11/03/21,11
Adrian de la Garza,10.584,54,12/03/21,11
Adrian de la Garza,4.475,25,12/03/21,11
Adrian de la Garza,0,5,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,0,55,12/03/21,11
Adrian de la Garza,0,55,12/03/21,11
Adrian de la Garza,15.043,49,12/03/21,11
Adrian de la Garza,0,1,12/03/21,11
Adrian de la Garza,7.2,50,12/03/21,11
Adrian de la Garza,4.9,20,12/03/21,11
Adrian de la Garza,15.043,49,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,15.043,49,12/03/21,11
Adrian de la Garza,8.993,23,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,3.444,41,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,15.043,49,12/03/21,11
Adrian de la Garza,11.137,37,12/03/21,11
Adrian de la Garza,9.835,35,12/03/21,11
Adrian de la Garza,0,1,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,6.292,44,12/03/21,11
Adrian de la Garza,0,27,12/03/21,11
Adrian de la Garza,2.22,20,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,2.22,20,12/03/21,11
Adrian de la Garza,0,1,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,0,0,12/03/21,11
Adrian de la Garza,5.112,24,12/03/21,11
Adrian de la Garza,0.074,1,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0.261,3,13/03/21,11
Adrian de la Garza,0,2,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,41,13/03/21,11
Adrian de la Garza,0,41,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,9.835,35,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,7.22,38,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,7.22,38,13/03/21,11
Adrian de la Garza,0,21,13/03/21,11
Adrian de la Garza,7.22,38,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,7.22,38,13/03/21,11
Adrian de la Garza,0,2,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0.546,3,13/03/21,11
Adrian de la Garza,0,47,13/03/21,11
Adrian de la Garza,0,47,13/03/21,11
Adrian de la Garza,0.546,3,13/03/21,11
Adrian de la Garza,2.22,20,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,10.23,30,13/03/21,11
Adrian de la Garza,7.22,38,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,47,13/03/21,11
Adrian de la Garza,10.28,40,13/03/21,11
Adrian de la Garza,10.28,40,13/03/21,11
Adrian de la Garza,0,39,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,2.628,18,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,13/03/21,11
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,0,39,14/03/21,12
Adrian de la Garza,3.45,30,14/03/21,12
Adrian de la Garza,0.268,1,14/03/21,12
Adrian de la Garza,3.45,30,14/03/21,12
Adrian de la Garza,3.45,30,14/03/21,12
Adrian de la Garza,3.45,30,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,0,42,14/03/21,12
Adrian de la Garza,0.508,1,14/03/21,12
Adrian de la Garza,10.28,40,14/03/21,12
Adrian de la Garza,0,42,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,8.134,14,14/03/21,12
Adrian de la Garza,2.354,22,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,0.53,2,14/03/21,12
Adrian de la Garza,5.772,26,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,0.5,4,14/03/21,12
Adrian de la Garza,0,1,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,0,7,14/03/21,12
Adrian de la Garza,3.892,28,14/03/21,12
Adrian de la Garza,4.137,21,14/03/21,12
Adrian de la Garza,0,0,14/03/21,12
Adrian de la Garza,4.137,21,14/03/21,12
Adrian de la Garza,4.137,21,14/03/21,12
Adrian de la Garza,29.11,82,14/03/21,12
Adrian de la Garza,0,7,14/03/21,12
Adrian de la Garza,4.352,34,15/03/21,12
Adrian de la Garza,0,1,15/03/21,12
Adrian de la Garza,9.077,29,15/03/21,12
Adrian de la Garza,29.11,82,15/03/21,12
Adrian de la Garza,0.577,1,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,0.452,1,15/03/21,12
Adrian de la Garza,0,13,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,0.816,3,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,0.078,1,15/03/21,12
Adrian de la Garza,0,2,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,7.605,39,15/03/21,12
Adrian de la Garza,0.222,2,15/03/21,12
Adrian de la Garza,7.605,39,15/03/21,12
Adrian de la Garza,0,0,15/03/21,12
Adrian de la Garza,0,2,15/03/21,12
Adrian de la Garza,0,23,15/03/21,12
Adrian de la Garza,0.112,1,15/03/21,12
Adrian de la Garza,0.086,2,15/03/21,12
Adrian de la Garza,1.104,6,15/03/21,12
Adrian de la Garza,0,23,16/03/21,12
Adrian de la Garza,0.615,1,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,23,16/03/21,12
Adrian de la Garza,1.012,4,16/03/21,12
Adrian de la Garza,10.836,36,16/03/21,12
Adrian de la Garza,0,4,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,9.077,29,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,10.836,36,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,4,16/03/21,12
Adrian de la Garza,8.632,26,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,24,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,1.77,6,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,1,16/03/21,12
Adrian de la Garza,2.886,26,16/03/21,12
Adrian de la Garza,0.372,4,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,0.684,2,16/03/21,12
Adrian de la Garza,0,11,16/03/21,12
Adrian de la Garza,0,11,16/03/21,12
Adrian de la Garza,9.24,28,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,0,0,16/03/21,12
Adrian de la Garza,14.4,100,16/03/21,12
Adrian de la Garza,8.172,36,16/03/21,12
Adrian de la Garza,0,4,17/03/21,12
Adrian de la Garza,0,0,17/03/21,12
Adrian de la Garza,5.324,44,17/03/21,12
Adrian de la Garza,0,96,17/03/21,12
Adrian de la Garza,0,96,17/03/21,12
Adrian de la Garza,0.504,4,17/03/21,12
Adrian de la Garza,0,96,17/03/21,12
Adrian de la Garza,5.324,44,17/03/21,12
Adrian de la Garza,0,24,17/03/21,12
Adrian de la Garza,0,96,17/03/21,12
Adrian de la Garza,4.922,23,17/03/21,12
Adrian de la Garza,4.922,23,17/03/21,12
Adrian de la Garza,0,0,17/03/21,12
Adrian de la Garza,0,0,17/03/21,12
Adrian de la Garza,0,96,17/03/21,12
Adrian de la Garza,0,96,17/03/21,12
Adrian de la Garza,10.23,30,17/03/21,12
Adrian de la Garza,8.208,24,17/03/21,12
Adrian de la Garza,8.172,36,17/03/21,12
Adrian de la Garza,0.955,5,17/03/21,12
Adrian de la Garza,2.405,13,17/03/21,12
Adrian de la Garza,0.2,1,17/03/21,12
Adrian de la Garza,13.718,38,17/03/21,12
Adrian de la Garza,0.486,2,17/03/21,12
Adrian de la Garza,0,16,17/03/21,12
Adrian de la Garza,0,0,17/03/21,12
Adrian de la Garza,13.718,38,17/03/21,12
Adrian de la Garza,0,0,17/03/21,12
Adrian de la Garza,0,0,17/03/21,12
Adrian de la Garza,4.158,27,17/03/21,12
Adrian de la Garza,0,17,17/03/21,12
Adrian de la Garza,5.07,26,17/03/21,12
Adrian de la Garza,4.158,27,17/03/21,12
Adrian de la Garza,0,40,17/03/21,12
Adrian de la Garza,0,40,17/03/21,12
Adrian de la Garza,3.857,29,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,9.744,29,18/03/21,12
Adrian de la Garza,3.857,29,18/03/21,12
Adrian de la Garza,3.857,29,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,11.742,57,18/03/21,12
Adrian de la Garza,0.104,2,18/03/21,12
Adrian de la Garza,6.391,77,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,8.184,33,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,8.184,33,18/03/21,12
Adrian de la Garza,8.184,33,18/03/21,12
Adrian de la Garza,13.718,38,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,11.742,57,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,3.857,29,18/03/21,12
Adrian de la Garza,11.742,57,18/03/21,12
Adrian de la Garza,3.857,29,18/03/21,12
Adrian de la Garza,0,2,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,9.744,29,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,10.612,28,18/03/21,12
Adrian de la Garza,10.612,28,18/03/21,12
Adrian de la Garza,10.612,28,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0.124,1,18/03/21,12
Adrian de la Garza,0.274,1,18/03/21,12
Adrian de la Garza,10.612,28,18/03/21,12
Adrian de la Garza,0.954,18,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,3.2,16,18/03/21,12
Adrian de la Garza,2.91,10,18/03/21,12
Adrian de la Garza,8.965,55,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,0,18/03/21,12
Adrian de la Garza,0,36,18/03/21,12
Adrian de la Garza,3.44,16,18/03/21,12
Adrian de la Garza,8.965,55,19/03/21,12
