candidato,retweetTimesNegativity,retweetTotal,creacion,numSemana
Clara Luz Flores,2.538,6,01/03/21,10
Clara Luz Flores,0,0,01/03/21,10
Clara Luz Flores,0,0,01/03/21,10
Clara Luz Flores,0,0,01/03/21,10
Clara Luz Flores,0,26,01/03/21,10
Clara Luz Flores,0.204,4,01/03/21,10
Clara Luz Flores,0,4,01/03/21,10
Clara Luz Flores,0,18,01/03/21,10
Clara Luz Flores,0.194,2,01/03/21,10
Clara Luz Flores,0.045,1,01/03/21,10
Clara Luz Flores,0,1,01/03/21,10
Clara Luz Flores,0,26,01/03/21,10
Clara Luz Flores,0,19,01/03/21,10
Clara Luz Flores,0.876,3,01/03/21,10
Clara Luz Flores,0,19,01/03/21,10
Clara Luz Flores,47.016,653,01/03/21,10
Clara Luz Flores,10.032,76,01/03/21,10
Clara Luz Flores,0,19,01/03/21,10
Clara Luz Flores,0,0,01/03/21,10
Clara Luz Flores,0,1,01/03/21,10
Clara Luz Flores,0,0,01/03/21,10
Clara Luz Flores,0,0,01/03/21,10
Clara Luz Flores,0,19,01/03/21,10
Clara Luz Flores,0,2,01/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0.349,1,02/03/21,10
Clara Luz Flores,0,1,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,309,02/03/21,10
Clara Luz Flores,0,40,02/03/21,10
Clara Luz Flores,0,40,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,72,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,29,02/03/21,10
Clara Luz Flores,0,29,02/03/21,10
Clara Luz Flores,0,40,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,3,02/03/21,10
Clara Luz Flores,0,40,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0,0,02/03/21,10
Clara Luz Flores,0.042,1,02/03/21,10
Clara Luz Flores,0,40,02/03/21,10
Clara Luz Flores,0,40,02/03/21,10
Clara Luz Flores,0,10,02/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,0,29,03/03/21,10
Clara Luz Flores,0,40,03/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,0.64,5,03/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,0,5,03/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,17.82,90,03/03/21,10
Clara Luz Flores,0,21,03/03/21,10
Clara Luz Flores,0.116,1,03/03/21,10
Clara Luz Flores,0,29,03/03/21,10
Clara Luz Flores,0,8,03/03/21,10
Clara Luz Flores,1.727,11,03/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,0,0,03/03/21,10
Clara Luz Flores,0,45,03/03/21,10
Clara Luz Flores,0.196,1,03/03/21,10
Clara Luz Flores,0,5,04/03/21,10
Clara Luz Flores,0,5,04/03/21,10
Clara Luz Flores,12.338,62,04/03/21,10
Clara Luz Flores,12.338,62,04/03/21,10
Clara Luz Flores,0,5,04/03/21,10
Clara Luz Flores,0,30,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,0,41,04/03/21,10
Clara Luz Flores,0,2,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,0,41,04/03/21,10
Clara Luz Flores,0,6,04/03/21,10
Clara Luz Flores,0,30,04/03/21,10
Clara Luz Flores,0,41,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,129.064,949,04/03/21,10
Clara Luz Flores,0,10,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,6,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,15.759,103,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,15.759,103,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,5.372,68,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,9.825,25,04/03/21,10
Clara Luz Flores,0,224,04/03/21,10
Clara Luz Flores,15.759,103,04/03/21,10
Clara Luz Flores,32.4,144,04/03/21,10
Clara Luz Flores,32.4,144,04/03/21,10
Clara Luz Flores,32.4,144,04/03/21,10
Clara Luz Flores,36.252,159,04/03/21,10
Clara Luz Flores,32.4,144,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,36.252,159,04/03/21,10
Clara Luz Flores,0,1,04/03/21,10
Clara Luz Flores,0,1,04/03/21,10
Clara Luz Flores,36.252,159,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,32.4,144,04/03/21,10
Clara Luz Flores,0,216,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,34.496,224,04/03/21,10
Clara Luz Flores,4.326,14,04/03/21,10
Clara Luz Flores,3.381,21,04/03/21,10
Clara Luz Flores,0.835,5,04/03/21,10
Clara Luz Flores,0,216,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,0,7,04/03/21,10
Clara Luz Flores,0,49,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,1,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,18.444,106,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,364,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,0,32,04/03/21,10
Clara Luz Flores,0,224,04/03/21,10
Clara Luz Flores,32.4,144,04/03/21,10
Clara Luz Flores,0,84,04/03/21,10
Clara Luz Flores,0,312,04/03/21,10
Clara Luz Flores,0,0,04/03/21,10
Clara Luz Flores,145.197,949,04/03/21,10
Clara Luz Flores,0,580,04/03/21,10
Clara Luz Flores,0,216,04/03/21,10
Clara Luz Flores,0,107,04/03/21,10
Clara Luz Flores,0,3263,04/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,8.397,27,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,107,05/03/21,10
Clara Luz Flores,0,107,05/03/21,10
Clara Luz Flores,0,4,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,216,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,11.532,93,05/03/21,10
Clara Luz Flores,0.804,6,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,224,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,32,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,181,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,6,05/03/21,10
Clara Luz Flores,0,202,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,5.372,68,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,4.564,28,05/03/21,10
Clara Luz Flores,70.328,236,05/03/21,10
Clara Luz Flores,6.045,31,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,6,05/03/21,10
Clara Luz Flores,70.328,236,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,47,05/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,7.076,29,05/03/21,10
Clara Luz Flores,0,5,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,109,05/03/21,10
Clara Luz Flores,0,47,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,33,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,23,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,45,05/03/21,10
Clara Luz Flores,30.056,221,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,7,05/03/21,10
Clara Luz Flores,0,18,05/03/21,10
Clara Luz Flores,0,103,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,30.056,221,05/03/21,10
Clara Luz Flores,0,1,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,112,05/03/21,10
Clara Luz Flores,36.252,159,05/03/21,10
Clara Luz Flores,0,150,05/03/21,10
Clara Luz Flores,4.564,28,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,3.828,29,05/03/21,10
Clara Luz Flores,0,103,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,181,05/03/21,10
Clara Luz Flores,0,98,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,150,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0.136,2,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,47,05/03/21,10
Clara Luz Flores,0,4,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,70.328,236,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,6,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,103,05/03/21,10
Clara Luz Flores,0.428,4,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,0,129,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,12.717,157,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,40.365,135,05/03/21,10
Clara Luz Flores,0,129,05/03/21,10
Clara Luz Flores,0,129,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,580,05/03/21,10
Clara Luz Flores,70.328,236,05/03/21,10
Clara Luz Flores,0,145,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0.193,1,05/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,40.365,135,05/03/21,10
Clara Luz Flores,30.056,221,05/03/21,10
Clara Luz Flores,1.08,10,05/03/21,10
Clara Luz Flores,0,50,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,145,05/03/21,10
Clara Luz Flores,0,580,05/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,5.724,53,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,580,05/03/21,10
Clara Luz Flores,0,181,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0.217,1,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0.188,1,05/03/21,10
Clara Luz Flores,12.717,157,05/03/21,10
Clara Luz Flores,0,580,05/03/21,10
Clara Luz Flores,0,145,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,8,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,1.309,17,05/03/21,10
Clara Luz Flores,0,37,05/03/21,10
Clara Luz Flores,0,13,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,40.365,135,05/03/21,10
Clara Luz Flores,28.512,176,05/03/21,10
Clara Luz Flores,145.197,949,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,47,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,181,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,4,05/03/21,10
Clara Luz Flores,3.828,29,05/03/21,10
Clara Luz Flores,0.267,1,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,38,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,35,05/03/21,10
Clara Luz Flores,25.452,126,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,25.452,126,05/03/21,10
Clara Luz Flores,0,181,05/03/21,10
Clara Luz Flores,0,1,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,35,05/03/21,10
Clara Luz Flores,1.158,6,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,6,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,312,05/03/21,10
Clara Luz Flores,0,41,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,145,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,5,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,47,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,25.452,126,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,2.838,22,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,35,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,202,05/03/21,10
Clara Luz Flores,0,202,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,28.762,146,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,30.056,221,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,3263,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,4.875,39,05/03/21,10
Clara Luz Flores,0,112,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,28.512,176,05/03/21,10
Clara Luz Flores,12.717,157,05/03/21,10
Clara Luz Flores,0,112,05/03/21,10
Clara Luz Flores,0,364,05/03/21,10
Clara Luz Flores,12.717,157,05/03/21,10
Clara Luz Flores,0,6,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,145,05/03/21,10
Clara Luz Flores,2.838,22,05/03/21,10
Clara Luz Flores,0,2,05/03/21,10
Clara Luz Flores,0,16,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,25.452,126,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,47,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,0,0,05/03/21,10
Clara Luz Flores,5.372,68,05/03/21,10
Clara Luz Flores,0.099,1,05/03/21,10
Clara Luz Flores,0,1146,05/03/21,10
Clara Luz Flores,0,145,05/03/21,10
Clara Luz Flores,0,158,05/03/21,10
Clara Luz Flores,12.717,157,05/03/21,10
Clara Luz Flores,2.247,21,05/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,40,06/03/21,10
Clara Luz Flores,5.379,33,06/03/21,10
Clara Luz Flores,5.379,33,06/03/21,10
Clara Luz Flores,0,1146,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,1146,06/03/21,10
Clara Luz Flores,0,2,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,3,06/03/21,10
Clara Luz Flores,0,3263,06/03/21,10
Clara Luz Flores,0,145,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,3.864,21,06/03/21,10
Clara Luz Flores,0,37,06/03/21,10
Clara Luz Flores,0,71,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,3263,06/03/21,10
Clara Luz Flores,0,64,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,3263,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,1,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,4.875,39,06/03/21,10
Clara Luz Flores,7.7,22,06/03/21,10
Clara Luz Flores,0,181,06/03/21,10
Clara Luz Flores,0,129,06/03/21,10
Clara Luz Flores,0,145,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,76,06/03/21,10
Clara Luz Flores,0,145,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,1.158,6,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,1146,06/03/21,10
Clara Luz Flores,0,12,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,224,06/03/21,10
Clara Luz Flores,0,35,06/03/21,10
Clara Luz Flores,0,50,06/03/21,10
Clara Luz Flores,0,3263,06/03/21,10
Clara Luz Flores,0,20,06/03/21,10
Clara Luz Flores,0.536,2,06/03/21,10
Clara Luz Flores,0,64,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,20.328,121,06/03/21,10
Clara Luz Flores,20.328,121,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,20,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0.082,1,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,1.24,8,06/03/21,10
Clara Luz Flores,20.328,121,06/03/21,10
Clara Luz Flores,0,28,06/03/21,10
Clara Luz Flores,0,4,06/03/21,10
Clara Luz Flores,0,81,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,23.715,155,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,23.715,155,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,4,06/03/21,10
Clara Luz Flores,23.715,155,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,1,06/03/21,10
Clara Luz Flores,0,1,06/03/21,10
Clara Luz Flores,0,0,06/03/21,10
Clara Luz Flores,0,3263,06/03/21,10
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,20.328,121,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,15.84,60,07/03/21,11
Clara Luz Flores,12.032,47,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,0.097,1,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,0,3263,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,40,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,1,07/03/21,11
Clara Luz Flores,0,128,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0.768,6,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,20.328,121,07/03/21,11
Clara Luz Flores,0,40,07/03/21,11
Clara Luz Flores,0,128,07/03/21,11
Clara Luz Flores,0,3,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,27,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,23.715,155,07/03/21,11
Clara Luz Flores,0,0,07/03/21,11
Clara Luz Flores,0.063,1,07/03/21,11
