creacion,candidato,compound,retweet_count,numSemana,compoundRT
05/03/21,Fernando Larrazabal,0,6,10,0
05/03/21,Fernando Larrazabal,0,47,10,0
05/03/21,Fernando Larrazabal,-0.1012,0,10,0
05/03/21,Fernando Larrazabal,-0.2732,18,10,-4.9176
05/03/21,Fernando Larrazabal,0,47,10,0
05/03/21,Fernando Larrazabal,0,1,10,0
05/03/21,Fernando Larrazabal,-0.5994,68,10,-40.7592
05/03/21,Fernando Larrazabal,0.8001,1,10,0.8001
05/03/21,Fernando Larrazabal,0,2,10,0
05/03/21,Fernando Larrazabal,0,1,10,0
05/03/21,Fernando Larrazabal,-0.2732,152,10,-41.5264
05/03/21,Fernando Larrazabal,0.6486,2,10,1.2972
05/03/21,Fernando Larrazabal,0.0258,0,10,0
05/03/21,Fernando Larrazabal,-0.2732,152,10,-41.5264
05/03/21,Fernando Larrazabal,-0.4939,0,10,0
05/03/21,Fernando Larrazabal,0.4404,4,10,1.7616
05/03/21,Fernando Larrazabal,-0.0258,2,10,-0.0516
05/03/21,Fernando Larrazabal,0,47,10,0
05/03/21,Fernando Larrazabal,0.4019,0,10,0
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,0.3612,93,10,33.5916
05/03/21,Fernando Larrazabal,0.3919,0,10,0
05/03/21,Fernando Larrazabal,-0.2732,152,10,-41.5264
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,-0.8591,0,10,0
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,0.4404,0,10,0
05/03/21,Fernando Larrazabal,0.8129,1,10,0.8129
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,-0.0204,0,10,0
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0.3818,0,10,0
05/03/21,Fernando Larrazabal,0.1779,60,10,10.674
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0,7,10,0
05/03/21,Fernando Larrazabal,0.4767,0,10,0
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,-0.2732,152,10,-41.5264
05/03/21,Fernando Larrazabal,0.3182,2,10,0.6364
05/03/21,Fernando Larrazabal,0,47,10,0
05/03/21,Fernando Larrazabal,0.9039,0,10,0
05/03/21,Fernando Larrazabal,0,5,10,0
05/03/21,Fernando Larrazabal,0.1779,60,10,10.674
05/03/21,Fernando Larrazabal,0.3839,3,10,1.1517
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,-0.2516,0,10,0
05/03/21,Fernando Larrazabal,0.2023,0,10,0
05/03/21,Fernando Larrazabal,0.5859,0,10,0
05/03/21,Fernando Larrazabal,0.4019,5,10,2.0095
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,-0.1124,5,10,-0.562
05/03/21,Fernando Larrazabal,0.4404,4,10,1.7616
05/03/21,Fernando Larrazabal,0.6369,0,10,0
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0.8277,0,10,0
05/03/21,Fernando Larrazabal,0.8316,46,10,38.2536
05/03/21,Fernando Larrazabal,0.8016,76,10,60.9216
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,0.7003,1,10,0.7003
05/03/21,Fernando Larrazabal,0.6908,0,10,0
05/03/21,Fernando Larrazabal,0.4588,6,10,2.7528
05/03/21,Fernando Larrazabal,-0.7712,0,10,0
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0.8016,76,10,60.9216
05/03/21,Fernando Larrazabal,0.8016,76,10,60.9216
05/03/21,Fernando Larrazabal,0,46,10,0
05/03/21,Fernando Larrazabal,0.7783,3,10,2.3349
05/03/21,Fernando Larrazabal,-0.4168,0,10,0
05/03/21,Fernando Larrazabal,0,47,10,0
05/03/21,Fernando Larrazabal,0.836,2,10,1.672
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
05/03/21,Fernando Larrazabal,0.128,39,10,4.992
05/03/21,Fernando Larrazabal,0.765,0,10,0
05/03/21,Fernando Larrazabal,0.3612,93,10,33.5916
05/03/21,Fernando Larrazabal,0.296,0,10,0
05/03/21,Fernando Larrazabal,0.0258,0,10,0
05/03/21,Fernando Larrazabal,-0.4588,0,10,0
05/03/21,Fernando Larrazabal,0,24,10,0
05/03/21,Fernando Larrazabal,0.8442,0,10,0
05/03/21,Fernando Larrazabal,0.34,0,10,0
05/03/21,Fernando Larrazabal,0,0,10,0
05/03/21,Fernando Larrazabal,-0.121,39,10,-4.719
05/03/21,Fernando Larrazabal,-0.34,0,10,0
05/03/21,Fernando Larrazabal,0.9517,0,10,0
05/03/21,Fernando Larrazabal,-0.3182,2,10,-0.6364
05/03/21,Fernando Larrazabal,0.8126,0,10,0
05/03/21,Fernando Larrazabal,-0.7184,13,10,-9.3392
05/03/21,Fernando Larrazabal,-0.802,0,10,0
05/03/21,Fernando Larrazabal,0.6369,0,10,0
05/03/21,Fernando Larrazabal,0,47,10,0
05/03/21,Fernando Larrazabal,0.7506,0,10,0
05/03/21,Fernando Larrazabal,0.4939,0,10,0
05/03/21,Fernando Larrazabal,0.4019,0,10,0
05/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
06/03/21,Fernando Larrazabal,0.2716,4,10,1.0864
06/03/21,Fernando Larrazabal,0.6159,0,10,0
06/03/21,Fernando Larrazabal,0.6159,0,10,0
06/03/21,Fernando Larrazabal,-0.1833,61,10,-11.1813
06/03/21,Fernando Larrazabal,-0.0258,9,10,-0.2322
06/03/21,Fernando Larrazabal,0.5454,599,10,326.6946
06/03/21,Fernando Larrazabal,-0.121,39,10,-4.719
06/03/21,Fernando Larrazabal,-0.7915,0,10,0
06/03/21,Fernando Larrazabal,-0.5859,0,10,0
06/03/21,Fernando Larrazabal,0.6369,0,10,0
06/03/21,Fernando Larrazabal,0,0,10,0
06/03/21,Fernando Larrazabal,0.4588,6,10,2.7528
06/03/21,Fernando Larrazabal,0,0,10,0
06/03/21,Fernando Larrazabal,0.8016,76,10,60.9216
06/03/21,Fernando Larrazabal,-0.5702,0,10,0
06/03/21,Fernando Larrazabal,0.2023,2,10,0.4046
06/03/21,Fernando Larrazabal,0,21,10,0
06/03/21,Fernando Larrazabal,-0.4767,2,10,-0.9534
06/03/21,Fernando Larrazabal,0.4019,2,10,0.8038
06/03/21,Fernando Larrazabal,0,0,10,0
06/03/21,Fernando Larrazabal,0.5106,0,10,0
06/03/21,Fernando Larrazabal,0,0,10,0
06/03/21,Fernando Larrazabal,0,21,10,0
06/03/21,Fernando Larrazabal,0,0,10,0
06/03/21,Fernando Larrazabal,0.6249,0,10,0
06/03/21,Fernando Larrazabal,0.5859,4,10,2.3436
06/03/21,Fernando Larrazabal,0.4404,4,10,1.7616
06/03/21,Fernando Larrazabal,0.6597,0,10,0
06/03/21,Fernando Larrazabal,-0.6214,0,10,0
06/03/21,Fernando Larrazabal,-0.7579,0,10,0
06/03/21,Fernando Larrazabal,-0.0258,0,10,0
06/03/21,Fernando Larrazabal,0.1027,1,10,0.1027
07/03/21,Fernando Larrazabal,0.2732,0,11,0
07/03/21,Fernando Larrazabal,-0.1779,0,11,0
07/03/21,Fernando Larrazabal,0,0,11,0
07/03/21,Fernando Larrazabal,0,0,11,0
07/03/21,Fernando Larrazabal,-0.4023,0,11,0
07/03/21,Fernando Larrazabal,-0.6454,0,11,0
07/03/21,Fernando Larrazabal,-0.25,0,11,0
07/03/21,Fernando Larrazabal,0.8122,0,11,0
07/03/21,Fernando Larrazabal,0.5454,599,11,326.6946
07/03/21,Fernando Larrazabal,0.3182,4,11,1.2728
07/03/21,Fernando Larrazabal,0.5574,57,11,31.7718
07/03/21,Fernando Larrazabal,0.9879,0,11,0
07/03/21,Fernando Larrazabal,0.9879,0,11,0
07/03/21,Fernando Larrazabal,0.0772,20,11,1.544
07/03/21,Fernando Larrazabal,0.8873,33,11,29.2809
07/03/21,Fernando Larrazabal,0.0201,46,11,0.9246
08/03/21,Fernando Larrazabal,0.3612,3,11,1.0836
08/03/21,Fernando Larrazabal,0.3612,3,11,1.0836
08/03/21,Fernando Larrazabal,-0.0772,2,11,-0.1544
08/03/21,Fernando Larrazabal,-0.3818,9,11,-3.4362
08/03/21,Fernando Larrazabal,-0.0516,0,11,0
08/03/21,Fernando Larrazabal,-0.2263,1,11,-0.2263
08/03/21,Fernando Larrazabal,0.4767,0,11,0
08/03/21,Fernando Larrazabal,0.8176,1,11,0.8176
08/03/21,Fernando Larrazabal,0.296,0,11,0
08/03/21,Fernando Larrazabal,0,6,11,0
08/03/21,Fernando Larrazabal,0.8555,4,11,3.422
08/03/21,Fernando Larrazabal,0.5136,31,11,15.9216
08/03/21,Fernando Larrazabal,0.5719,0,11,0
08/03/21,Fernando Larrazabal,0,25,11,0
08/03/21,Fernando Larrazabal,0.3612,1,11,0.3612
08/03/21,Fernando Larrazabal,0.4767,83,11,39.5661
09/03/21,Fernando Larrazabal,0.8271,51,11,42.1821
09/03/21,Fernando Larrazabal,0.4767,83,11,39.5661
09/03/21,Fernando Larrazabal,0,0,11,0
09/03/21,Fernando Larrazabal,-0.5267,0,11,0
09/03/21,Fernando Larrazabal,0.4019,0,11,0
09/03/21,Fernando Larrazabal,0,12,11,0
09/03/21,Fernando Larrazabal,0.6249,0,11,0
09/03/21,Fernando Larrazabal,-0.5267,0,11,0
09/03/21,Fernando Larrazabal,0.743,13,11,9.659
09/03/21,Fernando Larrazabal,0,13,11,0
09/03/21,Fernando Larrazabal,0.9142,47,11,42.9674
09/03/21,Fernando Larrazabal,0.8658,0,11,0
09/03/21,Fernando Larrazabal,-0.0083,0,11,0
09/03/21,Fernando Larrazabal,0.743,0,11,0
09/03/21,Fernando Larrazabal,0.2492,0,11,0
09/03/21,Fernando Larrazabal,0.6124,30,11,18.372
09/03/21,Fernando Larrazabal,-0.0516,0,11,0
09/03/21,Fernando Larrazabal,-0.5423,1,11,-0.5423
09/03/21,Fernando Larrazabal,0.743,0,11,0
10/03/21,Fernando Larrazabal,0.128,113,11,14.464
10/03/21,Fernando Larrazabal,0.8126,0,11,0
10/03/21,Fernando Larrazabal,0.5719,0,11,0
10/03/21,Fernando Larrazabal,0.7137,0,11,0
10/03/21,Fernando Larrazabal,0.128,113,11,14.464
10/03/21,Fernando Larrazabal,-0.3612,0,11,0
10/03/21,Fernando Larrazabal,0.627,0,11,0
10/03/21,Fernando Larrazabal,0.8608,0,11,0
10/03/21,Fernando Larrazabal,0.8481,30,11,25.443
10/03/21,Fernando Larrazabal,0.4019,0,11,0
10/03/21,Fernando Larrazabal,0,16,11,0
10/03/21,Fernando Larrazabal,-0.5423,17,11,-9.2191
10/03/21,Fernando Larrazabal,0.824,0,11,0
10/03/21,Fernando Larrazabal,0.128,113,11,14.464
10/03/21,Fernando Larrazabal,0.7184,1,11,0.7184
10/03/21,Fernando Larrazabal,0.8628,21,11,18.1188
10/03/21,Fernando Larrazabal,0.8047,1,11,0.8047
10/03/21,Fernando Larrazabal,0.5423,0,11,0
10/03/21,Fernando Larrazabal,-0.3612,243,11,-87.7716
10/03/21,Fernando Larrazabal,0.3818,0,11,0
10/03/21,Fernando Larrazabal,-0.25,0,11,0
10/03/21,Fernando Larrazabal,0,4,11,0
10/03/21,Fernando Larrazabal,0.7841,0,11,0
10/03/21,Fernando Larrazabal,-0.0165,0,11,0
10/03/21,Fernando Larrazabal,0.8316,0,11,0
10/03/21,Fernando Larrazabal,0.4588,0,11,0
10/03/21,Fernando Larrazabal,0.8016,76,11,60.9216
10/03/21,Fernando Larrazabal,-0.5267,74,11,-38.9758
10/03/21,Fernando Larrazabal,0,6,11,0
10/03/21,Fernando Larrazabal,0.7269,0,11,0
11/03/21,Fernando Larrazabal,-0.5267,74,11,-38.9758
11/03/21,Fernando Larrazabal,0.1027,0,11,0
11/03/21,Fernando Larrazabal,-0.4215,48,11,-20.232
11/03/21,Fernando Larrazabal,-0.4215,48,11,-20.232
11/03/21,Fernando Larrazabal,0,0,11,0
11/03/21,Fernando Larrazabal,0,3,11,0
11/03/21,Fernando Larrazabal,-0.2263,0,11,0
11/03/21,Fernando Larrazabal,0.3818,3,11,1.1454
11/03/21,Fernando Larrazabal,0,0,11,0
11/03/21,Fernando Larrazabal,0.4404,32,11,14.0928
11/03/21,Fernando Larrazabal,0.8555,0,11,0
11/03/21,Fernando Larrazabal,0,0,11,0
11/03/21,Fernando Larrazabal,-0.2411,0,11,0
11/03/21,Fernando Larrazabal,0.6757,3,11,2.0271
11/03/21,Fernando Larrazabal,0,2,11,0
11/03/21,Fernando Larrazabal,0,4,11,0
11/03/21,Fernando Larrazabal,0,0,11,0
11/03/21,Fernando Larrazabal,0,9,11,0
11/03/21,Fernando Larrazabal,0,1,11,0
11/03/21,Fernando Larrazabal,0,1,11,0
11/03/21,Fernando Larrazabal,0.3182,0,11,0
11/03/21,Fernando Larrazabal,0.3612,37,11,13.3644
11/03/21,Fernando Larrazabal,0.5372,3,11,1.6116
11/03/21,Fernando Larrazabal,-0.7096,1,11,-0.7096
11/03/21,Fernando Larrazabal,0.7184,15,11,10.776
11/03/21,Fernando Larrazabal,-0.128,0,11,0
11/03/21,Fernando Larrazabal,0.4854,0,11,0
11/03/21,Fernando Larrazabal,0.8074,0,11,0
11/03/21,Fernando Larrazabal,0.7845,2,11,1.569
12/03/21,Fernando Larrazabal,0.3612,0,11,0
12/03/21,Fernando Larrazabal,0.3818,3,11,1.1454
12/03/21,Fernando Larrazabal,0,1,11,0
12/03/21,Fernando Larrazabal,-0.296,40,11,-11.84
12/03/21,Fernando Larrazabal,-0.0516,2,11,-0.1032
12/03/21,Fernando Larrazabal,0.3612,1,11,0.3612
12/03/21,Fernando Larrazabal,0.4404,0,11,0
12/03/21,Fernando Larrazabal,-0.4019,36,11,-14.4684
12/03/21,Fernando Larrazabal,0,1,11,0
12/03/21,Fernando Larrazabal,0.5106,9,11,4.5954
12/03/21,Fernando Larrazabal,0.4019,0,11,0
12/03/21,Fernando Larrazabal,0.25,2,11,0.5
12/03/21,Fernando Larrazabal,-0.4019,36,11,-14.4684
12/03/21,Fernando Larrazabal,0.25,2,11,0.5
12/03/21,Fernando Larrazabal,0.7346,11,11,8.0806
12/03/21,Fernando Larrazabal,0.8779,0,11,0
12/03/21,Fernando Larrazabal,-0.4939,1,11,-0.4939
12/03/21,Fernando Larrazabal,0.5267,0,11,0
12/03/21,Fernando Larrazabal,0.3612,20,11,7.224
12/03/21,Fernando Larrazabal,-0.3415,0,11,0
12/03/21,Fernando Larrazabal,0.3612,20,11,7.224
12/03/21,Fernando Larrazabal,0,0,11,0
12/03/21,Fernando Larrazabal,0.25,3,11,0.75
13/03/21,Fernando Larrazabal,0.5994,0,11,0
13/03/21,Fernando Larrazabal,-0.6298,1,11,-0.6298
13/03/21,Fernando Larrazabal,0.5719,0,11,0
13/03/21,Fernando Larrazabal,0,6,11,0
13/03/21,Fernando Larrazabal,0.3883,22,11,8.5426
13/03/21,Fernando Larrazabal,0,6,11,0
13/03/21,Fernando Larrazabal,0.7346,11,11,8.0806
13/03/21,Fernando Larrazabal,0.4019,0,11,0
13/03/21,Fernando Larrazabal,0.5563,57,11,31.7091
13/03/21,Fernando Larrazabal,0.5563,57,11,31.7091
13/03/21,Fernando Larrazabal,-0.5964,0,11,0
13/03/21,Fernando Larrazabal,0,48,11,0
13/03/21,Fernando Larrazabal,-0.6249,0,11,0
13/03/21,Fernando Larrazabal,0,48,11,0
13/03/21,Fernando Larrazabal,0.3612,20,11,7.224
13/03/21,Fernando Larrazabal,0.3612,2,11,0.7224
13/03/21,Fernando Larrazabal,-0.2273,0,11,0
13/03/21,Fernando Larrazabal,0,48,11,0
13/03/21,Fernando Larrazabal,-0.296,39,11,-11.544
13/03/21,Fernando Larrazabal,-0.6249,0,11,0
13/03/21,Fernando Larrazabal,0.2584,18,11,4.6512
13/03/21,Fernando Larrazabal,0.1326,0,11,0
13/03/21,Fernando Larrazabal,-0.4215,0,11,0
14/03/21,Fernando Larrazabal,-0.296,39,12,-11.544
14/03/21,Fernando Larrazabal,0.0772,30,12,2.316
14/03/21,Fernando Larrazabal,0.6749,1,12,0.6749
14/03/21,Fernando Larrazabal,0.0772,30,12,2.316
14/03/21,Fernando Larrazabal,0.0772,30,12,2.316
14/03/21,Fernando Larrazabal,0.0772,30,12,2.316
14/03/21,Fernando Larrazabal,0.5267,0,12,0
14/03/21,Fernando Larrazabal,0.4939,0,12,0
14/03/21,Fernando Larrazabal,0,0,12,0
14/03/21,Fernando Larrazabal,-0.4019,36,12,-14.4684
14/03/21,Fernando Larrazabal,0,0,12,0
14/03/21,Fernando Larrazabal,0,0,12,0
14/03/21,Fernando Larrazabal,-0.1461,0,12,0
14/03/21,Fernando Larrazabal,0.7579,0,12,0
14/03/21,Fernando Larrazabal,0.3612,5,12,1.806
14/03/21,Fernando Larrazabal,0,18,12,0
14/03/21,Fernando Larrazabal,0,2,12,0
14/03/21,Fernando Larrazabal,-0.34,12,12,-4.08
14/03/21,Fernando Larrazabal,-0.3612,0,12,0
14/03/21,Fernando Larrazabal,0.3612,0,12,0
14/03/21,Fernando Larrazabal,0,0,12,0
14/03/21,Fernando Larrazabal,0.2732,0,12,0
14/03/21,Fernando Larrazabal,0.4588,4,12,1.8352
14/03/21,Fernando Larrazabal,0,0,12,0
14/03/21,Fernando Larrazabal,0,48,12,0
14/03/21,Fernando Larrazabal,0.0258,11,12,0.2838
14/03/21,Fernando Larrazabal,-0.5719,0,12,0
14/03/21,Fernando Larrazabal,0,7,12,0
14/03/21,Fernando Larrazabal,0.7579,30,12,22.737
14/03/21,Fernando Larrazabal,0,0,12,0
14/03/21,Fernando Larrazabal,-0.6908,0,12,0
14/03/21,Fernando Larrazabal,-0.1531,0,12,0
14/03/21,Fernando Larrazabal,0.6361,0,12,0
14/03/21,Fernando Larrazabal,0,7,12,0
15/03/21,Fernando Larrazabal,-0.1027,0,12,0
15/03/21,Fernando Larrazabal,0,1,12,0
15/03/21,Fernando Larrazabal,0.2732,40,12,10.928
15/03/21,Fernando Larrazabal,0,43,12,0
15/03/21,Fernando Larrazabal,0.25,17,12,4.25
15/03/21,Fernando Larrazabal,0.5106,1,12,0.5106
15/03/21,Fernando Larrazabal,0,13,12,0
15/03/21,Fernando Larrazabal,0.5312,3,12,1.5936
15/03/21,Fernando Larrazabal,0,0,12,0
15/03/21,Fernando Larrazabal,0,1,12,0
15/03/21,Fernando Larrazabal,0,2,12,0
16/03/21,Fernando Larrazabal,-0.0956,0,12,0
16/03/21,Fernando Larrazabal,0,5,12,0
16/03/21,Fernando Larrazabal,0,5,12,0
16/03/21,Fernando Larrazabal,-0.0516,49,12,-2.5284
16/03/21,Fernando Larrazabal,0.2732,0,12,0
16/03/21,Fernando Larrazabal,0.6249,0,12,0
16/03/21,Fernando Larrazabal,0.802,0,12,0
16/03/21,Fernando Larrazabal,0.25,19,12,4.75
16/03/21,Fernando Larrazabal,0,1,12,0
16/03/21,Fernando Larrazabal,0,2,12,0
16/03/21,Fernando Larrazabal,0.6486,0,12,0
16/03/21,Fernando Larrazabal,0.6486,0,12,0
16/03/21,Fernando Larrazabal,-0.5994,15,12,-8.991
16/03/21,Fernando Larrazabal,0.5859,48,12,28.1232
16/03/21,Fernando Larrazabal,0.0772,49,12,3.7828
16/03/21,Fernando Larrazabal,0.899,6,12,5.394
16/03/21,Fernando Larrazabal,0.5859,48,12,28.1232
16/03/21,Fernando Larrazabal,0.899,3,12,2.697
16/03/21,Fernando Larrazabal,0.624,0,12,0
16/03/21,Fernando Larrazabal,0,0,12,0
16/03/21,Fernando Larrazabal,0.0772,49,12,3.7828
16/03/21,Fernando Larrazabal,0.7379,0,12,0
16/03/21,Fernando Larrazabal,0.128,113,12,14.464
16/03/21,Fernando Larrazabal,-0.4767,1,12,-0.4767
16/03/21,Fernando Larrazabal,0.8555,53,12,45.3415
16/03/21,Fernando Larrazabal,0.8074,2,12,1.6148
16/03/21,Fernando Larrazabal,0,86,12,0
16/03/21,Fernando Larrazabal,0.7849,0,12,0
17/03/21,Fernando Larrazabal,-0.4767,4,12,-1.9068
17/03/21,Fernando Larrazabal,0.1027,0,12,0
17/03/21,Fernando Larrazabal,-0.34,0,12,0
17/03/21,Fernando Larrazabal,0.6369,0,12,0
17/03/21,Fernando Larrazabal,0,3,12,0
17/03/21,Fernando Larrazabal,0,0,12,0
17/03/21,Fernando Larrazabal,0.0258,1,12,0.0258
17/03/21,Fernando Larrazabal,0.5719,0,12,0
17/03/21,Fernando Larrazabal,-0.7146,1,12,-0.7146
17/03/21,Fernando Larrazabal,0.2023,4,12,0.8092
17/03/21,Fernando Larrazabal,0.8176,2,12,1.6352
17/03/21,Fernando Larrazabal,0.3612,0,12,0
17/03/21,Fernando Larrazabal,0.4404,0,12,0
17/03/21,Fernando Larrazabal,0.1326,0,12,0
17/03/21,Fernando Larrazabal,-0.34,38,12,-12.92
17/03/21,Fernando Larrazabal,-0.4588,0,12,0
18/03/21,Fernando Larrazabal,0.6486,0,12,0
18/03/21,Fernando Larrazabal,0.5719,30,12,17.157
18/03/21,Fernando Larrazabal,0.4201,0,12,0
18/03/21,Fernando Larrazabal,0,219,12,0
18/03/21,Fernando Larrazabal,0.0516,0,12,0
18/03/21,Fernando Larrazabal,-0.6303,0,12,0
18/03/21,Fernando Larrazabal,0.3612,0,12,0
18/03/21,Fernando Larrazabal,-0.4404,2,12,-0.8808
18/03/21,Fernando Larrazabal,0.4997,0,12,0
18/03/21,Fernando Larrazabal,0,219,12,0
18/03/21,Fernando Larrazabal,-0.34,38,12,-12.92
18/03/21,Fernando Larrazabal,-0.4184,0,12,0
